cell_index,name,code,prereq1,prereq2,epoch,category,icon,gameplay_str,historical_str,prereq_str,vari_str,stattext_str
132,Compass,ADVANCE_COMPASS,ADVANCE_OCEAN_FARING,nil,2,0,ICON_ADVANCE_COMPASS,ADVANCE_COMPASS_GAMEPLAY,ADVANCE_COMPASS_HISTORICAL,ADVANCE_COMPASS_PREREQ,ADVANCE_COMPASS_STATISTICS,ADVANCE_COMPASS_STATISTICS
133,Composite Bow,ADVANCE_COMPOSITE_BOW,ADVANCE_ARCHERY,ADVANCE_DIAGONAL_BRACE,1,0,ICON_ADVANCE_COMPOSITE_BOW,ADVANCE_COMPOSITE_BOW_GAMEPLAY,ADVANCE_COMPOSITE_BOW_HISTORICAL,ADVANCE_COMPOSITE_BOW_PREREQ,ADVANCE_COMPOSITE_BOW_STATISTICS,ADVANCE_COMPOSITE_BOW_STATISTICS
134,Copper Smelting,ADVANCE_COPPER_SMELTING,ADVANCE_MINING,ADVANCE_TRIBES,0,0,ICON_ADVANCE_COPPER_SMELTING,ADVANCE_COPPER_SMELTING_GAMEPLAY,ADVANCE_COPPER_SMELTING_HISTORICAL,ADVANCE_COPPER_SMELTING_PREREQ,ADVANCE_COPPER_SMELTING_STATISTICS,ADVANCE_COPPER_SMELTING_STATISTICS
135,Cosmology,ADVANCE_COSMOLOGY,ADVANCE_APPLIED_MATH,ADVANCE_PHILOSOPHY,1,0,ICON_ADVANCE_COSMOLOGY,ADVANCE_COSMOLOGY_GAMEPLAY,ADVANCE_COSMOLOGY_HISTORICAL,ADVANCE_COSMOLOGY_PREREQ,ADVANCE_COSMOLOGY_STATISTICS,ADVANCE_COSMOLOGY_STATISTICS
136,Crossbow,ADVANCE_CROSSBOW,ADVANCE_FEUDALISM,nil,2,0,ICON_ADVANCE_CROSSBOW,ADVANCE_CROSSBOW_GAMEPLAY,ADVANCE_CROSSBOW_HISTORICAL,ADVANCE_CROSSBOW_PREREQ,ADVANCE_CROSSBOW_STATISTICS,ADVANCE_CROSSBOW_STATISTICS
137,Currency,ADVANCE_CURRENCY,ADVANCE_TRADE,ADVANCE_COPPER_SMELTING,0,0,ICON_ADVANCE_CURRENCY,ADVANCE_CURRENCY_GAMEPLAY,ADVANCE_CURRENCY_HISTORICAL,ADVANCE_CURRENCY_PREREQ,ADVANCE_CURRENCY_STATISTICS,ADVANCE_CURRENCY_STATISTICS
138,Dark Ages,ADVANCE_DARK_AGES,ADVANCE_STIRRUP,nil,2,0,ICON_ADVANCE_DARK_AGES,ADVANCE_DARK_AGES_GAMEPLAY,ADVANCE_DARK_AGES_HISTORICAL,ADVANCE_DARK_AGES_PREREQ,ADVANCE_DARK_AGES_STATISTICS,ADVANCE_DARK_AGES_STATISTICS
139,Diagonal Brace,ADVANCE_DIAGONAL_BRACE,ADVANCE_DRAMA,ADVANCE_APPLIED_MATH,1,0,ICON_ADVANCE_DIAGONAL_BRACE,ADVANCE_DIAGONAL_BRACE_GAMEPLAY,ADVANCE_DIAGONAL_BRACE_HISTORICAL,ADVANCE_DIAGONAL_BRACE_PREREQ,ADVANCE_DIAGONAL_BRACE_STATISTICS,ADVANCE_DIAGONAL_BRACE_STATISTICS
140,Dictatorship,ADVANCE_DICTATORSHIP,ADVANCE_REPUBLIC,ADVANCE_IRON_WORKING,1,0,ICON_ADVANCE_DICTATORSHIP,ADVANCE_DICTATORSHIP_GAMEPLAY,ADVANCE_DICTATORSHIP_HISTORICAL,ADVANCE_DICTATORSHIP_PREREQ,ADVANCE_DICTATORSHIP_STATISTICS,ADVANCE_DICTATORSHIP_STATISTICS
141,Domestication,ADVANCE_DOMESTICATION,ADVANCE_AGRICULTURE,nil,0,0,ICON_ADVANCE_DOMESTICATION,ADVANCE_DOMESTICATION_GAMEPLAY,ADVANCE_DOMESTICATION_HISTORICAL,ADVANCE_DOMESTICATION_PREREQ,ADVANCE_DOMESTICATION_STATISTICS,ADVANCE_DOMESTICATION_STATISTICS
142,Dynastic Empire,ADVANCE_DYNASTIC_EMPIRE,ADVANCE_DYNEMPIRE,ADVANCE_DARK_AGES,2,0,ICON_ADVANCE_DYNASTIC_EMPIRE,ADVANCE_DYNASTIC_EMPIRE_GAMEPLAY,ADVANCE_DYNASTIC_EMPIRE_HISTORICAL,ADVANCE_DYNASTIC_EMPIRE_PREREQ,ADVANCE_DYNASTIC_EMPIRE_STATISTICS,ADVANCE_DYNASTIC_EMPIRE_STATISTICS
143,Dynasty,ADVANCE_DYNASTY,ADVANCE_WRITING,ADVANCE_RELIGION,0,0,ICON_ADVANCE_DYNASTY,ADVANCE_DYNASTY_GAMEPLAY,ADVANCE_DYNASTY_HISTORICAL,ADVANCE_DYNASTY_PREREQ,ADVANCE_DYNASTY_STATISTICS,ADVANCE_DYNASTY_STATISTICS
144,Ethics,ADVANCE_ETHICS,ADVANCE_REPUBLIC,ADVANCE_JURISPRUDENCE,1,0,ICON_ADVANCE_ETHICS,ADVANCE_ETHICS_GAMEPLAY,ADVANCE_ETHICS_HISTORICAL,ADVANCE_ETHICS_PREREQ,ADVANCE_ETHICS_STATISTICS,ADVANCE_ETHICS_STATISTICS
145,Fibre Optics,ADVANCE_FIBRE_OPTICS,ADVANCE_COMPUTER,ADVANCE_RADAR,6,0,ICON_ADVANCE_FIBRE_OPTICS,ADVANCE_FIBRE_OPTICS_GAMEPLAY,ADVANCE_FIBRE_OPTICS_HISTORICAL,ADVANCE_FIBRE_OPTICS_PREREQ,ADVANCE_FIBRE_OPTICS_STATISTICS,ADVANCE_FIBRE_OPTICS_STATISTICS
146,Flight,ADVANCE_FLIGHT,ADVANCE_INTERNAL_COMBUSTION,nil,5,0,ICON_ADVANCE_FLIGHT,ADVANCE_FLIGHT_GAMEPLAY,ADVANCE_FLIGHT_HISTORICAL,ADVANCE_FLIGHT_PREREQ,ADVANCE_FLIGHT_STATISTICS,ADVANCE_FLIGHT_STATISTICS
147,Flintlock,ADVANCE_FLINTLOCK,ADVANCE_MACHINE_TOOLS,ADVANCE_CANNON_MAKING,3,0,ICON_ADVANCE_FLINTLOCK,ADVANCE_FLINTLOCK_GAMEPLAY,ADVANCE_FLINTLOCK_HISTORICAL,ADVANCE_FLINTLOCK_PREREQ,ADVANCE_FLINTLOCK_STATISTICS,ADVANCE_FLINTLOCK_STATISTICS
148,Gothic Architecture,ADVANCE_GOTHIC_ARCHITECTURE,ADVANCE_DARK_AGES,nil,2,0,ICON_ADVANCE_GOTHIC_ARCHITECTURE,ADVANCE_GOTHIC_ARCHITECTURE_GAMEPLAY,ADVANCE_GOTHIC_ARCHITECTURE_HISTORICAL,ADVANCE_GOTHIC_ARCHITECTURE_PREREQ,ADVANCE_GOTHIC_ARCHITECTURE_STATISTICS,ADVANCE_GOTHIC_ARCHITECTURE_STATISTICS
149,Granaries,ADVANCE_GRANARIES,ADVANCE_WATER_LIFTS,ADVANCE_BRICK_MAKING,0,0,ICON_ADVANCE_GRANARIES,ADVANCE_GRANARIES_GAMEPLAY,ADVANCE_GRANARIES_HISTORICAL,ADVANCE_GRANARIES_PREREQ,ADVANCE_GRANARIES_STATISTICS,ADVANCE_GRANARIES_STATISTICS
150,Greek Fire,ADVANCE_GREEK_FIRE,ADVANCE_CROSSBOW,ADVANCE_CLASSICAL_EDUCATION,2,0,ICON_ADVANCE_GREEK_FIRE,ADVANCE_GREEK_FIRE_GAMEPLAY,ADVANCE_GREEK_FIRE_HISTORICAL,ADVANCE_GREEK_FIRE_PREREQ,ADVANCE_GREEK_FIRE_STATISTICS,ADVANCE_GREEK_FIRE_STATISTICS
151,Herbalism,ADVANCE_HERBALISM,ADVANCE_GRANARIES,ADVANCE_TRIBES,0,0,ICON_ADVANCE_HERBALISM,ADVANCE_HERBALISM_GAMEPLAY,ADVANCE_HERBALISM_HISTORICAL,ADVANCE_HERBALISM_PREREQ,ADVANCE_HERBALISM_STATISTICS,ADVANCE_HERBALISM_STATISTICS
152,Hippocratic School,ADVANCE_HIPPOCRATIC_SCHOOL,ADVANCE_HERBALISM,ADVANCE_PHILOSOPHY,1,0,ICON_ADVANCE_HIPPOCRATIC_SCHOOL,ADVANCE_HIPPOCRATIC_SCHOOL_GAMEPLAY,ADVANCE_HIPPOCRATIC_SCHOOL_HISTORICAL,ADVANCE_HIPPOCRATIC_SCHOOL_PREREQ,ADVANCE_HIPPOCRATIC_SCHOOL_STATISTICS,ADVANCE_HIPPOCRATIC_SCHOOL_STATISTICS
153,Horse Armor,ADVANCE_HORSE_ARMOR,ADVANCE_MOBILE_TACTICS,ADVANCE_BARRACKS,1,0,ICON_ADVANCE_HORSE_ARMOR,ADVANCE_HORSE_ARMOR_GAMEPLAY,ADVANCE_HORSE_ARMOR_HISTORICAL,ADVANCE_HORSE_ARMOR_PREREQ,ADVANCE_HORSE_ARMOR_STATISTICS,ADVANCE_HORSE_ARMOR_STATISTICS
154,Iron Casting,ADVANCE_IRON_CASTING,ADVANCE_CHIVALRY,nil,2,0,ICON_ADVANCE_IRON_CASTING,ADVANCE_IRON_CASTING_GAMEPLAY,ADVANCE_IRON_CASTING_HISTORICAL,ADVANCE_IRON_CASTING_PREREQ,ADVANCE_IRON_CASTING_STATISTICS,ADVANCE_IRON_CASTING_STATISTICS
155,Islam,ADVANCE_ISLAM,ADVANCE_CALIPHATE,nil,2,0,ICON_ADVANCE_ISLAM,ADVANCE_ISLAM_GAMEPLAY,ADVANCE_ISLAM_HISTORICAL,ADVANCE_ISLAM_PREREQ,ADVANCE_ISLAM_STATISTICS,ADVANCE_ISLAM_STATISTICS
156,Joinery,ADVANCE_JOINERY,ADVANCE_AGRICULTURAL_REVOLUTION,ADVANCE_GOTHIC_ARCHITECTURE,2,0,ICON_ADVANCE_JOINERY,ADVANCE_JOINERY_GAMEPLAY,ADVANCE_JOINERY_HISTORICAL,ADVANCE_JOINERY_PREREQ,ADVANCE_JOINERY_STATISTICS,ADVANCE_JOINERY_STATISTICS
157,Liberalism,ADVANCE_LIBERALISM,ADVANCE_INDUSTRIAL_REVOLUTION,ADVANCE_PHYSICS,4,0,ICON_ADVANCE_LIBERALISM,ADVANCE_LIBERALISM_GAMEPLAY,ADVANCE_LIBERALISM_HISTORICAL,ADVANCE_LIBERALISM_PREREQ,ADVANCE_LIBERALISM_STATISTICS,ADVANCE_LIBERALISM_STATISTICS
158,Loom,ADVANCE_LOOM,ADVANCE_JOINERY,ADVANCE_THEOLOGY,2,0,ICON_ADVANCE_LOOM,ADVANCE_LOOM_GAMEPLAY,ADVANCE_LOOM_HISTORICAL,ADVANCE_LOOM_PREREQ,ADVANCE_LOOM_STATISTICS,ADVANCE_LOOM_STATISTICS
159,Machine Tools,ADVANCE_MACHINE_TOOLS,ADVANCE_MECHANICAL_CLOCK,ADVANCE_PRINTING_PRESS,2,0,ICON_ADVANCE_MACHINE_TOOLS,ADVANCE_MACHINE_TOOLS_GAMEPLAY,ADVANCE_MACHINE_TOOLS_HISTORICAL,ADVANCE_MACHINE_TOOLS_PREREQ,ADVANCE_MACHINE_TOOLS_STATISTICS,ADVANCE_MACHINE_TOOLS_STATISTICS
160,Map Making,ADVANCE_MAP_MAKING,ADVANCE_SEAMANSHIP,ADVANCE_CURRENCY,0,0,ICON_ADVANCE_MAP_MAKING,ADVANCE_MAP_MAKING_GAMEPLAY,ADVANCE_MAP_MAKING_HISTORICAL,ADVANCE_MAP_MAKING_PREREQ,ADVANCE_MAP_MAKING_STATISTICS,ADVANCE_MAP_MAKING_STATISTICS
161,Mechanical Clock,ADVANCE_MECHANICAL_CLOCK,ADVANCE_MILLS,ADVANCE_BANKING,2,0,ICON_ADVANCE_MECHANICAL_CLOCK,ADVANCE_MECHANICAL_CLOCK_GAMEPLAY,ADVANCE_MECHANICAL_CLOCK_HISTORICAL,ADVANCE_MECHANICAL_CLOCK_PREREQ,ADVANCE_MECHANICAL_CLOCK_STATISTICS,ADVANCE_MECHANICAL_CLOCK_STATISTICS
162,Metal Working,ADVANCE_METAL_WORKING,ADVANCE_PROJECTILE_WEAPONS,ADVANCE_BRONZE_WORKING,1,0,ICON_ADVANCE_METAL_WORKING,ADVANCE_METAL_WORKING_GAMEPLAY,ADVANCE_METAL_WORKING_HISTORICAL,ADVANCE_METAL_WORKING_PREREQ,ADVANCE_METAL_WORKING_STATISTICS,ADVANCE_METAL_WORKING_STATISTICS
163,Migration,ADVANCE_MIGRATION,ADVANCE_ANIMAL_HUSBANDRY,ADVANCE_IRON_WORKING,1,0,ICON_ADVANCE_MIGRATION,ADVANCE_MIGRATION_GAMEPLAY,ADVANCE_MIGRATION_HISTORICAL,ADVANCE_MIGRATION_PREREQ,ADVANCE_MIGRATION_STATISTICS,ADVANCE_MIGRATION_STATISTICS
164,Military Tradition,ADVANCE_MILITARY_TRADITION,ADVANCE_OIL_REFINING,ADVANCE_MASS_PRODUCTION,5,0,ICON_ADVANCE_MILITARY_TRADITION,ADVANCE_MILITARY_TRADITION_GAMEPLAY,ADVANCE_MILITARY_TRADITION_HISTORICAL,ADVANCE_MILITARY_TRADITION_PREREQ,ADVANCE_MILITARY_TRADITION_STATISTICS,ADVANCE_MILITARY_TRADITION_STATISTICS
165,Mills,ADVANCE_MILLS,ADVANCE_BLACK_SMITH,nil,2,0,ICON_ADVANCE_MILLS,ADVANCE_MILLS_GAMEPLAY,ADVANCE_MILLS_HISTORICAL,ADVANCE_MILLS_PREREQ,ADVANCE_MILLS_STATISTICS,ADVANCE_MILLS_STATISTICS
166,Mining,ADVANCE_MINING,ADVANCE_TOOLMAKING,ADVANCE_SLAVE_LABOR,0,0,ICON_ADVANCE_MINING,ADVANCE_MINING_GAMEPLAY,ADVANCE_MINING_HISTORICAL,ADVANCE_MINING_PREREQ,ADVANCE_MINING_STATISTICS,ADVANCE_MINING_STATISTICS
167,Mobile Tactics,ADVANCE_MOBILE_TACTICS,ADVANCE_ARCHERY,ADVANCE_ARISTOCRACY,1,0,ICON_ADVANCE_MOBILE_TACTICS,ADVANCE_MOBILE_TACTICS_GAMEPLAY,ADVANCE_MOBILE_TACTICS_HISTORICAL,ADVANCE_MOBILE_TACTICS_PREREQ,ADVANCE_MOBILE_TACTICS_STATISTICS,ADVANCE_MOBILE_TACTICS_STATISTICS
168,Mobile Warfare,ADVANCE_MOBILE_WARFARE,ADVANCE_INTERNAL_COMBUSTION,nil,5,0,ICON_ADVANCE_MOBILE_WARFARE,ADVANCE_MOBILE_WARFARE_GAMEPLAY,ADVANCE_MOBILE_WARFARE_HISTORICAL,ADVANCE_MOBILE_WARFARE_PREREQ,ADVANCE_MOBILE_WARFARE_STATISTICS,ADVANCE_MOBILE_WARFARE_STATISTICS
169,Monotheism,ADVANCE_MONOTHEISM,ADVANCE_SLAVE_LABOR,ADVANCE_CEREMONIAL_BURIAL,0,0,ICON_ADVANCE_MONOTHEISM,ADVANCE_MONOTHEISM_GAMEPLAY,ADVANCE_MONOTHEISM_HISTORICAL,ADVANCE_MONOTHEISM_PREREQ,ADVANCE_MONOTHEISM_STATISTICS,ADVANCE_MONOTHEISM_STATISTICS
170,Oligarchy,ADVANCE_OLIGARCHY,ADVANCE_CURRENCY,ADVANCE_PHILOSOPHY,1,0,ICON_ADVANCE_OLIGARCHY,ADVANCE_OLIGARCHY_GAMEPLAY,ADVANCE_OLIGARCHY_HISTORICAL,ADVANCE_OLIGARCHY_PREREQ,ADVANCE_OLIGARCHY_STATISTICS,ADVANCE_OLIGARCHY_STATISTICS
171,Paper,ADVANCE_PAPER,ADVANCE_BARRACKS,nil,1,0,ICON_ADVANCE_PAPER,ADVANCE_PAPER_GAMEPLAY,ADVANCE_PAPER_HISTORICAL,ADVANCE_PAPER_PREREQ,ADVANCE_PAPER_STATISTICS,ADVANCE_PAPER_STATISTICS
172,Perspective,ADVANCE_PERSPECTIVE,ADVANCE_GOTHIC_ARCHITECTURE,nil,2,0,ICON_ADVANCE_PERSPECTIVE,ADVANCE_PERSPECTIVE_GAMEPLAY,ADVANCE_PERSPECTIVE_HISTORICAL,ADVANCE_PERSPECTIVE_PREREQ,ADVANCE_PERSPECTIVE_STATISTICS,ADVANCE_PERSPECTIVE_STATISTICS
173,Plate Armour,ADVANCE_PLATE_ARMOUR,ADVANCE_IRON_CASTING,ADVANCE_LOOM,2,0,ICON_ADVANCE_PLATE_ARMOUR,ADVANCE_PLATE_ARMOUR_GAMEPLAY,ADVANCE_PLATE_ARMOUR_HISTORICAL,ADVANCE_PLATE_ARMOUR_PREREQ,ADVANCE_PLATE_ARMOUR_STATISTICS,ADVANCE_PLATE_ARMOUR_STATISTICS
174,Plough,ADVANCE_PLOUGH,ADVANCE_BRICK_MAKING,ADVANCE_MINING,0,0,ICON_ADVANCE_PLOUGH,ADVANCE_PLOUGH_GAMEPLAY,ADVANCE_PLOUGH_HISTORICAL,ADVANCE_PLOUGH_PREREQ,ADVANCE_PLOUGH_STATISTICS,ADVANCE_PLOUGH_STATISTICS
175,Plumbing,ADVANCE_PLUMBING,ADVANCE_CONCRETE,ADVANCE_SIEGE_WEAPONS,1,0,ICON_ADVANCE_PLUMBING,ADVANCE_PLUMBING_GAMEPLAY,ADVANCE_PLUMBING_HISTORICAL,ADVANCE_PLUMBING_PREREQ,ADVANCE_PLUMBING_STATISTICS,ADVANCE_PLUMBING_STATISTICS
176,Pottery,ADVANCE_POTTERY,ADVANCE_TOOLMAKING,nil,0,0,ICON_ADVANCE_POTTERY,ADVANCE_POTTERY_GAMEPLAY,ADVANCE_POTTERY_HISTORICAL,ADVANCE_POTTERY_PREREQ,ADVANCE_POTTERY_STATISTICS,ADVANCE_POTTERY_STATISTICS
177,Projectile Weapons,ADVANCE_PROJECTILE_WEAPONS,ADVANCE_TOOLMAKING,nil,0,0,ICON_ADVANCE_PROJECTILE_WEAPONS,ADVANCE_PROJECTILE_WEAPONS_GAMEPLAY,ADVANCE_PROJECTILE_WEAPONS_HISTORICAL,ADVANCE_PROJECTILE_WEAPONS_PREREQ,ADVANCE_PROJECTILE_WEAPONS_STATISTICS,ADVANCE_PROJECTILE_WEAPONS_STATISTICS
178,Pythagoras Theorum,ADVANCE_PYTHAGORAS_THEORUM,ADVANCE_COSMOLOGY,nil,1,0,ICON_ADVANCE_PYTHAGORAS_THEORUM,ADVANCE_PYTHAGORAS_THEORUM_GAMEPLAY,ADVANCE_PYTHAGORAS_THEORUM_HISTORICAL,ADVANCE_PYTHAGORAS_THEORUM_PREREQ,ADVANCE_PYTHAGORAS_THEORUM_STATISTICS,ADVANCE_PYTHAGORAS_THEORUM_STATISTICS
179,Quantum Computing,ADVANCE_QUANTUM_COMPUTING,ADVANCE_FUSION,ADVANCE_UNIFIED_PHYSICS,8,0,ICON_ADVANCE_QUANTUM_COMPUTING,ADVANCE_QUANTUM_COMPUTING_GAMEPLAY,ADVANCE_QUANTUM_COMPUTING_HISTORICAL,ADVANCE_QUANTUM_COMPUTING_PREREQ,ADVANCE_QUANTUM_COMPUTING_STATISTICS,ADVANCE_QUANTUM_COMPUTING_STATISTICS
180,Refrigeration,ADVANCE_REFRIGERATION,ADVANCE_PHARMACEUTICALS,nil,5,0,ICON_ADVANCE_REFRIGERATION,ADVANCE_REFRIGERATION_GAMEPLAY,ADVANCE_REFRIGERATION_HISTORICAL,ADVANCE_REFRIGERATION_PREREQ,ADVANCE_REFRIGERATION_STATISTICS,ADVANCE_REFRIGERATION_STATISTICS
181,Renaissance,ADVANCE_RENAISSANCE,ADVANCE_PERSPECTIVE,nil,3,0,ICON_ADVANCE_RENAISSANCE,ADVANCE_RENAISSANCE_GAMEPLAY,ADVANCE_RENAISSANCE_HISTORICAL,ADVANCE_RENAISSANCE_PREREQ,ADVANCE_RENAISSANCE_STATISTICS,ADVANCE_RENAISSANCE_STATISTICS
182,Replaceable Parts,ADVANCE_REPLACEABLE_PARTS,ADVANCE_INDUSTRIAL_REVOLUTION,ADVANCE_CHEMISTRY,5,0,ICON_ADVANCE_REPLACEABLE_PARTS,ADVANCE_REPLACEABLE_PARTS_GAMEPLAY,ADVANCE_REPLACEABLE_PARTS_HISTORICAL,ADVANCE_REPLACEABLE_PARTS_PREREQ,ADVANCE_REPLACEABLE_PARTS_STATISTICS,ADVANCE_REPLACEABLE_PARTS_STATISTICS
183,Republic,ADVANCE_REPUBLIC,ADVANCE_PHILOSOPHY,nil,1,0,ICON_ADVANCE_REPUBLIC,ADVANCE_REPUBLIC_GAMEPLAY,ADVANCE_REPUBLIC_HISTORICAL,ADVANCE_REPUBLIC_PREREQ,ADVANCE_REPUBLIC_STATISTICS,ADVANCE_REPUBLIC_STATISTICS
184,Sails,ADVANCE_SAILS,ADVANCE_SHIP_BUILDING,ADVANCE_ASTRONOMY,0,0,ICON_ADVANCE_SAILS,ADVANCE_SAILS_GAMEPLAY,ADVANCE_SAILS_HISTORICAL,ADVANCE_SAILS_PREREQ,ADVANCE_SAILS_STATISTICS,ADVANCE_SAILS_STATISTICS
185,Seamanship,ADVANCE_SEAMANSHIP,ADVANCE_SAILS,ADVANCE_ASTRONOMY,0,0,ICON_ADVANCE_SEAMANSHIP,ADVANCE_SEAMANSHIP_GAMEPLAY,ADVANCE_SEAMANSHIP_HISTORICAL,ADVANCE_SEAMANSHIP_PREREQ,ADVANCE_SEAMANSHIP_STATISTICS,ADVANCE_SEAMANSHIP_STATISTICS
186,Siege Weapons,ADVANCE_SIEGE_WEAPONS,ADVANCE_COMPOSITE_BOW,ADVANCE_GEOMETRY,1,0,ICON_ADVANCE_SIEGE_WEAPONS,ADVANCE_SIEGE_WEAPONS_GAMEPLAY,ADVANCE_SIEGE_WEAPONS_HISTORICAL,ADVANCE_SIEGE_WEAPONS_PREREQ,ADVANCE_SIEGE_WEAPONS_STATISTICS,ADVANCE_SIEGE_WEAPONS_STATISTICS
187,Steam Power,ADVANCE_STEAM_POWER,ADVANCE_FLINTLOCK,ADVANCE_INDUSTRIAL_REVOLUTION,4,0,ICON_ADVANCE_STEAM_POWER,ADVANCE_STEAM_POWER_GAMEPLAY,ADVANCE_STEAM_POWER_HISTORICAL,ADVANCE_STEAM_POWER_PREREQ,ADVANCE_STEAM_POWER_STATISTICS,ADVANCE_STEAM_POWER_STATISTICS
188,Steel,ADVANCE_STEEL,ADVANCE_EXPLOSIVES,nil,5,0,ICON_ADVANCE_STEEL,ADVANCE_STEEL_GAMEPLAY,ADVANCE_STEEL_HISTORICAL,ADVANCE_STEEL_PREREQ,ADVANCE_STEEL_STATISTICS,ADVANCE_STEEL_STATISTICS
189,Stirrup,ADVANCE_STIRRUP,ADVANCE_TRIBUNAL_EMPIRE,nil,1,0,ICON_ADVANCE_STIRRUP,ADVANCE_STIRRUP_GAMEPLAY,ADVANCE_STIRRUP_HISTORICAL,ADVANCE_STIRRUP_PREREQ,ADVANCE_STIRRUP_STATISTICS,ADVANCE_STIRRUP_STATISTICS
190,Sultanate,ADVANCE_SULTANATE,ADVANCE_CALIPHATE,nil,2,0,ICON_ADVANCE_SULTANATE,ADVANCE_SULTANATE_GAMEPLAY,ADVANCE_SULTANATE_HISTORICAL,ADVANCE_SULTANATE_PREREQ,ADVANCE_SULTANATE_STATISTICS,ADVANCE_SULTANATE_STATISTICS
191,Theocracy,ADVANCE_THEOCRACY,ADVANCE_THEOCRACYA,ADVANCE_DARK_AGES,2,0,ICON_ADVANCE_THEOCRACY,ADVANCE_THEOCRACY_GAMEPLAY,ADVANCE_THEOCRACY_HISTORICAL,ADVANCE_THEOCRACY_PREREQ,ADVANCE_THEOCRACY_STATISTICS,ADVANCE_THEOCRACY_STATISTICS
192,Theocratic Monarchy,ADVANCE_THEOCRATIC_MONARCHY,ADVANCE_THEOCMONARCHY,ADVANCE_DARK_AGES,2,0,ICON_ADVANCE_THEOCRATIC_MONARCHY,ADVANCE_THEOCRATIC_MONARCHY_GAMEPLAY,ADVANCE_THEOCRATIC_MONARCHY_HISTORICAL,ADVANCE_THEOCRATIC_MONARCHY_PREREQ,ADVANCE_THEOCRATIC_MONARCHY_STATISTICS,ADVANCE_THEOCRATIC_MONARCHY_STATISTICS
193,Trade Guilds,ADVANCE_TRADE_GUILDS,ADVANCE_BANKING,ADVANCE_ASTROLABE,2,0,ICON_ADVANCE_TRADE_GUILDS,ADVANCE_TRADE_GUILDS_GAMEPLAY,ADVANCE_TRADE_GUILDS_HISTORICAL,ADVANCE_TRADE_GUILDS_PREREQ,ADVANCE_TRADE_GUILDS_STATISTICS,ADVANCE_TRADE_GUILDS_STATISTICS
194,Tribes,ADVANCE_TRIBES,ADVANCE_AGRICULTURE,ADVANCE_WHEEL,0,0,ICON_ADVANCE_TRIBES,ADVANCE_TRIBES_GAMEPLAY,ADVANCE_TRIBES_HISTORICAL,ADVANCE_TRIBES_PREREQ,ADVANCE_TRIBES_STATISTICS,ADVANCE_TRIBES_STATISTICS
195,Tribunal Empire,ADVANCE_TRIBUNAL_EMPIRE,ADVANCE_BUREAUCRACY,ADVANCE_CITY_STATE,1,0,ICON_ADVANCE_TRIBUNAL_EMPIRE,ADVANCE_TRIBUNAL_EMPIRE_GAMEPLAY,ADVANCE_TRIBUNAL_EMPIRE_HISTORICAL,ADVANCE_TRIBUNAL_EMPIRE_PREREQ,ADVANCE_TRIBUNAL_EMPIRE_STATISTICS,ADVANCE_TRIBUNAL_EMPIRE_STATISTICS
196,Vernacular Prose,ADVANCE_VERNACULAR_PROSE,ADVANCE_RENAISSANCE,ADVANCE_CHIVALRY,3,0,ICON_ADVANCE_VERNACULAR_PROSE,ADVANCE_VERNACULAR_PROSE_GAMEPLAY,ADVANCE_VERNACULAR_PROSE_HISTORICAL,ADVANCE_VERNACULAR_PROSE_PREREQ,ADVANCE_VERNACULAR_PROSE_STATISTICS,ADVANCE_VERNACULAR_PROSE_STATISTICS
197,Water Lifts,ADVANCE_WATER_LIFTS,ADVANCE_AGRICULTURE,ADVANCE_ASTRONOMY,0,0,ICON_ADVANCE_WATER_LIFTS,ADVANCE_WATER_LIFTS_GAMEPLAY,ADVANCE_WATER_LIFTS_HISTORICAL,ADVANCE_WATER_LIFTS_PREREQ,ADVANCE_WATER_LIFTS_STATISTICS,ADVANCE_WATER_LIFTS_STATISTICS
198,Wheel,ADVANCE_WHEEL,ADVANCE_TOOLMAKING,nil,0,0,ICON_ADVANCE_WHEEL,ADVANCE_WHEEL_GAMEPLAY,ADVANCE_WHEEL_HISTORICAL,ADVANCE_WHEEL_PREREQ,ADVANCE_WHEEL_STATISTICS,ADVANCE_WHEEL_STATISTICS
199,Wood Working,ADVANCE_WOOD_WORKING,ADVANCE_TRIBES,nil,0,0,ICON_ADVANCE_WOOD_WORKING,ADVANCE_WOOD_WORKING_GAMEPLAY,ADVANCE_WOOD_WORKING_HISTORICAL,ADVANCE_WOOD_WORKING_PREREQ,ADVANCE_WOOD_WORKING_STATISTICS,ADVANCE_WOOD_WORKING_STATISTICS
200,Yeomanry,ADVANCE_YEOMANRY,ADVANCE_MONARCHY,nil,2,0,ICON_ADVANCE_YEOMANRY,ADVANCE_YEOMANRY_GAMEPLAY,ADVANCE_YEOMANRY_HISTORICAL,ADVANCE_YEOMANRY_PREREQ,ADVANCE_YEOMANRY_STATISTICS,ADVANCE_YEOMANRY_STATISTICS
201,Hextapul,ADVANCE_HEXTAPUL,ADVANCE_GAIA_CONTROLLER,nil,9,0,ICON_ADVANCE_HEXTAPUL,ADVANCE_HEXTAPUL_GAMEPLAY,ADVANCE_HEXTAPUL_HISTORICAL,ADVANCE_HEXTAPUL_PREREQ,ADVANCE_HEXTAPUL_STATISTICS,ADVANCE_HEXTAPUL_STATISTICS
