cell_index,name,code,prereq1,prereq2,epoch,category,icon,gameplay_str,historical_str,prereq_str,vari_str,stattext_str,source
70,Seafaring Lvl. 6,homm2:Rfg,homm2:Ref,homm2:Mas,3,2,ICON_ADVANCE_SEAFARING_LVL_6,ADVANCE_SEAFARING_LVL_6_GAMEPLAY,ADVANCE_SEAFARING_LVL_6_HISTORICAL,ADVANCE_SEAFARING_LVL_6_PREREQ,ADVANCE_SEAFARING_LVL_6_STATISTICS,ADVANCE_SEAFARING_LVL_6_PREREQ,homm2
71,Leadership Lvl. 3,homm2:Rep,homm2:Mon,homm2:Map,0,2,ICON_ADVANCE_LEADERSHIP_LVL_3,ADVANCE_LEADERSHIP_LVL_3_GAMEPLAY,ADVANCE_LEADERSHIP_LVL_3_HISTORICAL,ADVANCE_LEADERSHIP_LVL_3_PREREQ,ADVANCE_LEADERSHIP_LVL_3_STATISTICS,ADVANCE_LEADERSHIP_LVL_3_PREREQ,homm2
72,Economy Lvl. 6,homm2:Rob,homm2:Pot,homm2:Uni,2,1,ICON_ADVANCE_ECONOMY_LVL_6,ADVANCE_ECONOMY_LVL_6_GAMEPLAY,ADVANCE_ECONOMY_LVL_6_HISTORICAL,ADVANCE_ECONOMY_LVL_6_PREREQ,ADVANCE_ECONOMY_LVL_6_STATISTICS,ADVANCE_ECONOMY_LVL_6_PREREQ,homm2
73,Military Lvl. 7,homm2:Roc,homm2:U3,homm2:Rob,3,0,ICON_ADVANCE_MILITARY_LVL_7,ADVANCE_MILITARY_LVL_7_GAMEPLAY,ADVANCE_MILITARY_LVL_7_HISTORICAL,ADVANCE_MILITARY_LVL_7_PREREQ,ADVANCE_MILITARY_LVL_7_STATISTICS,ADVANCE_MILITARY_LVL_7_PREREQ,homm2
74,Buildings Lvl. 4,homm2:San,homm2:Bri,homm2:Plu,2,4,ICON_ADVANCE_BUILDINGS_LVL_4,ADVANCE_BUILDINGS_LVL_4_GAMEPLAY,ADVANCE_BUILDINGS_LVL_4_HISTORICAL,ADVANCE_BUILDINGS_LVL_4_PREREQ,ADVANCE_BUILDINGS_LVL_4_STATISTICS,ADVANCE_BUILDINGS_LVL_4_PREREQ,homm2
75,Seafaring Lvl. 1,homm2:Sea,nil,nil,1,2,ICON_ADVANCE_SEAFARING_LVL_1,ADVANCE_SEAFARING_LVL_1_GAMEPLAY,ADVANCE_SEAFARING_LVL_1_HISTORICAL,ADVANCE_SEAFARING_LVL_1_PREREQ,ADVANCE_SEAFARING_LVL_1_STATISTICS,ADVANCE_SEAFARING_LVL_1_PREREQ,homm2
78,NEUTRAL,homm2:SE,nil,no,0,4,ICON_ADVANCE_NEUTRAL,ADVANCE_NEUTRAL_GAMEPLAY,ADVANCE_NEUTRAL_HISTORICAL,ADVANCE_NEUTRAL_PREREQ,ADVANCE_NEUTRAL_STATISTICS,ADVANCE_NEUTRAL_PREREQ,homm2
79,Creatures Lvl. 5,homm2:Stl,homm2:Ato,homm2:Rad,3,3,ICON_ADVANCE_CREATURES_LVL_5,ADVANCE_CREATURES_LVL_5_GAMEPLAY,ADVANCE_CREATURES_LVL_5_HISTORICAL,ADVANCE_CREATURES_LVL_5_PREREQ,ADVANCE_CREATURES_LVL_5_STATISTICS,ADVANCE_CREATURES_LVL_5_PREREQ,homm2
80,zz Superconductor,homm2:Sup,no,no,3,3,ICON_ADVANCE_ZZ_SUPERCONDUCTOR,ADVANCE_ZZ_SUPERCONDUCTOR_GAMEPLAY,ADVANCE_ZZ_SUPERCONDUCTOR_HISTORICAL,ADVANCE_ZZ_SUPERCONDUCTOR_PREREQ,ADVANCE_ZZ_SUPERCONDUCTOR_STATISTICS,ADVANCE_ZZ_SUPERCONDUCTOR_PREREQ,homm2
81,zz Tactics,homm2:Tac,no,no,2,0,ICON_ADVANCE_ZZ_TACTICS,ADVANCE_ZZ_TACTICS_GAMEPLAY,ADVANCE_ZZ_TACTICS_HISTORICAL,ADVANCE_ZZ_TACTICS_PREREQ,ADVANCE_ZZ_TACTICS_STATISTICS,ADVANCE_ZZ_TACTICS_PREREQ,homm2
82,Happiness Lvl. 3,homm2:The,homm2:Mys,homm2:Cst,0,3,ICON_ADVANCE_HAPPINESS_LVL_3,ADVANCE_HAPPINESS_LVL_3_GAMEPLAY,ADVANCE_HAPPINESS_LVL_3_HISTORICAL,ADVANCE_HAPPINESS_LVL_3_PREREQ,ADVANCE_HAPPINESS_LVL_3_STATISTICS,ADVANCE_HAPPINESS_LVL_3_PREREQ,homm2
83,Creatures Lvl. 1,homm2:ToG,nil,nil,1,3,ICON_ADVANCE_CREATURES_LVL_1,ADVANCE_CREATURES_LVL_1_GAMEPLAY,ADVANCE_CREATURES_LVL_1_HISTORICAL,ADVANCE_CREATURES_LVL_1_PREREQ,ADVANCE_CREATURES_LVL_1_STATISTICS,ADVANCE_CREATURES_LVL_1_PREREQ,homm2
84,Economy Lvl. 2,homm2:Tra,homm2:Alp,homm2:Cur,0,1,ICON_ADVANCE_ECONOMY_LVL_2,ADVANCE_ECONOMY_LVL_2_GAMEPLAY,ADVANCE_ECONOMY_LVL_2_HISTORICAL,ADVANCE_ECONOMY_LVL_2_PREREQ,ADVANCE_ECONOMY_LVL_2_STATISTICS,ADVANCE_ECONOMY_LVL_2_PREREQ,homm2
85,Knowledge Lvl. 5,homm2:Uni,homm2:Lit,homm2:Gue,3,1,ICON_ADVANCE_KNOWLEDGE_LVL_5,ADVANCE_KNOWLEDGE_LVL_5_GAMEPLAY,ADVANCE_KNOWLEDGE_LVL_5_HISTORICAL,ADVANCE_KNOWLEDGE_LVL_5_PREREQ,ADVANCE_KNOWLEDGE_LVL_5_STATISTICS,ADVANCE_KNOWLEDGE_LVL_5_PREREQ,homm2
86,Military Lvl. 1,homm2:War,nil,nil,0,0,ICON_ADVANCE_MILITARY_LVL_1,ADVANCE_MILITARY_LVL_1_GAMEPLAY,ADVANCE_MILITARY_LVL_1_HISTORICAL,ADVANCE_MILITARY_LVL_1_PREREQ,ADVANCE_MILITARY_LVL_1_STATISTICS,ADVANCE_MILITARY_LVL_1_PREREQ,homm2
87,Military Lvl. 3,homm2:Whe,homm2:Hor,homm2:Tra,1,0,ICON_ADVANCE_MILITARY_LVL_3,ADVANCE_MILITARY_LVL_3_GAMEPLAY,ADVANCE_MILITARY_LVL_3_HISTORICAL,ADVANCE_MILITARY_LVL_3_PREREQ,ADVANCE_MILITARY_LVL_3_STATISTICS,ADVANCE_MILITARY_LVL_3_PREREQ,homm2
88,Knowledge Lvl. 2,homm2:Wri,homm2:Alp,homm2:CoL,1,1,ICON_ADVANCE_KNOWLEDGE_LVL_2,ADVANCE_KNOWLEDGE_LVL_2_GAMEPLAY,ADVANCE_KNOWLEDGE_LVL_2_HISTORICAL,ADVANCE_KNOWLEDGE_LVL_2_PREREQ,ADVANCE_KNOWLEDGE_LVL_2_STATISTICS,ADVANCE_KNOWLEDGE_LVL_2_PREREQ,homm2
89,Future Research,homm2:FT,homm2:Lab,homm2:Too,3,1,ICON_ADVANCE_FUTURE_RESEARCH,ADVANCE_FUTURE_RESEARCH_GAMEPLAY,ADVANCE_FUTURE_RESEARCH_HISTORICAL,ADVANCE_FUTURE_RESEARCH_PREREQ,ADVANCE_FUTURE_RESEARCH_STATISTICS,ADVANCE_FUTURE_RESEARCH_PREREQ,homm2
90,Military Lvl. 5,homm2:U1,homm2:Rad,homm2:Eco,2,0,ICON_ADVANCE_MILITARY_LVL_5,ADVANCE_MILITARY_LVL_5_GAMEPLAY,ADVANCE_MILITARY_LVL_5_HISTORICAL,ADVANCE_MILITARY_LVL_5_PREREQ,ADVANCE_MILITARY_LVL_5_STATISTICS,ADVANCE_MILITARY_LVL_5_PREREQ,homm2
91,Happiness Lvl. 4,homm2:U2,homm2:The,homm2:Bri,0,3,ICON_ADVANCE_HAPPINESS_LVL_4,ADVANCE_HAPPINESS_LVL_4_GAMEPLAY,ADVANCE_HAPPINESS_LVL_4_HISTORICAL,ADVANCE_HAPPINESS_LVL_4_PREREQ,ADVANCE_HAPPINESS_LVL_4_STATISTICS,ADVANCE_HAPPINESS_LVL_4_PREREQ,homm2
93,Non-Wizard,homm2:X1,no,no,0,0,ICON_ADVANCE_NON_WIZARD,ADVANCE_NON_WIZARD_GAMEPLAY,ADVANCE_NON_WIZARD_HISTORICAL,ADVANCE_NON_WIZARD_PREREQ,ADVANCE_NON_WIZARD_STATISTICS,ADVANCE_NON_WIZARD_PREREQ,homm2
94,Non-Sorceress,homm2:X2,no,no,0,0,ICON_ADVANCE_NON_SORCERESS,ADVANCE_NON_SORCERESS_GAMEPLAY,ADVANCE_NON_SORCERESS_HISTORICAL,ADVANCE_NON_SORCERESS_PREREQ,ADVANCE_NON_SORCERESS_STATISTICS,ADVANCE_NON_SORCERESS_PREREQ,homm2
95,Non-Barbarian,homm2:X3,no,no,0,0,ICON_ADVANCE_NON_BARBARIAN,ADVANCE_NON_BARBARIAN_GAMEPLAY,ADVANCE_NON_BARBARIAN_HISTORICAL,ADVANCE_NON_BARBARIAN_PREREQ,ADVANCE_NON_BARBARIAN_STATISTICS,ADVANCE_NON_BARBARIAN_PREREQ,homm2
96,Non-Necromancer,homm2:X4,no,no,0,0,ICON_ADVANCE_NON_NECROMANCER,ADVANCE_NON_NECROMANCER_GAMEPLAY,ADVANCE_NON_NECROMANCER_HISTORICAL,ADVANCE_NON_NECROMANCER_PREREQ,ADVANCE_NON_NECROMANCER_STATISTICS,ADVANCE_NON_NECROMANCER_PREREQ,homm2
97,Non-Knight,homm2:X5,no,no,0,0,ICON_ADVANCE_NON_KNIGHT,ADVANCE_NON_KNIGHT_GAMEPLAY,ADVANCE_NON_KNIGHT_HISTORICAL,ADVANCE_NON_KNIGHT_PREREQ,ADVANCE_NON_KNIGHT_STATISTICS,ADVANCE_NON_KNIGHT_PREREQ,homm2
98,Non-Warlock,homm2:X6,no,no,0,0,ICON_ADVANCE_NON_WARLOCK,ADVANCE_NON_WARLOCK_GAMEPLAY,ADVANCE_NON_WARLOCK_HISTORICAL,ADVANCE_NON_WARLOCK_PREREQ,ADVANCE_NON_WARLOCK_STATISTICS,ADVANCE_NON_WARLOCK_PREREQ,homm2
99,Non-Neutral,homm2:X7,no,no,0,0,ICON_ADVANCE_NON_NEUTRAL,ADVANCE_NON_NEUTRAL_GAMEPLAY,ADVANCE_NON_NEUTRAL_HISTORICAL,ADVANCE_NON_NEUTRAL_PREREQ,ADVANCE_NON_NEUTRAL_STATISTICS,ADVANCE_NON_NEUTRAL_PREREQ,homm2
0,Thor's Eloquence,midgard:AFl,midgard:Rad,midgard:Too,1,4,ICON_ADVANCE_THORS_ELOQUENCE,ADVANCE_THORS_ELOQUENCE_GAMEPLAY,ADVANCE_THORS_ELOQUENCE_HISTORICAL,ADVANCE_THORS_ELOQUENCE_PREREQ,ADVANCE_THORS_ELOQUENCE_STATISTICS,ADVANCE_THORS_ELOQUENCE_PREREQ,midgard
2,Sea Raids,midgard:Amp,midgard:Nav,midgard:Tac,1,0,ICON_ADVANCE_SEA_RAIDS,ADVANCE_SEA_RAIDS_GAMEPLAY,ADVANCE_SEA_RAIDS_HISTORICAL,ADVANCE_SEA_RAIDS_PREREQ,ADVANCE_SEA_RAIDS_STATISTICS,ADVANCE_SEA_RAIDS_PREREQ,midgard
4,Witchcraft,midgard:Ato,midgard:ToG,midgard:Phy,1,3,ICON_ADVANCE_WITCHCRAFT,ADVANCE_WITCHCRAFT_GAMEPLAY,ADVANCE_WITCHCRAFT_HISTORICAL,ADVANCE_WITCHCRAFT_PREREQ,ADVANCE_WITCHCRAFT_STATISTICS,ADVANCE_WITCHCRAFT_PREREQ,midgard
5,Gaea's Gift,midgard:Aut,midgard:Cmb,midgard:Stl,1,4,ICON_ADVANCE_GAEAS_GIFT,ADVANCE_GAEAS_GIFT_GAMEPLAY,ADVANCE_GAEAS_GIFT_HISTORICAL,ADVANCE_GAEAS_GIFT_PREREQ,ADVANCE_GAEAS_GIFT_STATISTICS,ADVANCE_GAEAS_GIFT_PREREQ,midgard
12,King's Law,midgard:CoL,midgard:Alp,nil,0,2,ICON_ADVANCE_KINGS_LAW,ADVANCE_KINGS_LAW_GAMEPLAY,ADVANCE_KINGS_LAW_HISTORICAL,ADVANCE_KINGS_LAW_PREREQ,ADVANCE_KINGS_LAW_STATISTICS,ADVANCE_KINGS_LAW_PREREQ,midgard
13,Feat of Arms,midgard:CA,midgard:Mob,midgard:AFl,1,0,ICON_ADVANCE_FEAT_OF_ARMS,ADVANCE_FEAT_OF_ARMS_GAMEPLAY,ADVANCE_FEAT_OF_ARMS_HISTORICAL,ADVANCE_FEAT_OF_ARMS_PREREQ,ADVANCE_FEAT_OF_ARMS_STATISTICS,ADVANCE_FEAT_OF_ARMS_PREREQ,midgard
14,Gaea's Power,midgard:Cmb,midgard:Ref,midgard:Exp,1,4,ICON_ADVANCE_GAEAS_POWER,ADVANCE_GAEAS_POWER_GAMEPLAY,ADVANCE_GAEAS_POWER_HISTORICAL,ADVANCE_GAEAS_POWER_PREREQ,ADVANCE_GAEAS_POWER_STATISTICS,ADVANCE_GAEAS_POWER_PREREQ,midgard
15,Summon Drake,midgard:Cmn,midgard:E2,midgard:U3,1,2,ICON_ADVANCE_SUMMON_DRAKE,ADVANCE_SUMMON_DRAKE_GAMEPLAY,ADVANCE_SUMMON_DRAKE_HISTORICAL,ADVANCE_SUMMON_DRAKE_PREREQ,ADVANCE_SUMMON_DRAKE_STATISTICS,ADVANCE_SUMMON_DRAKE_PREREQ,midgard
16,Perpetual Machine,midgard:Cmp,midgard:Min,midgard:MP,1,4,ICON_ADVANCE_PERPETUAL_MACHINE,ADVANCE_PERPETUAL_MACHINE_GAMEPLAY,ADVANCE_PERPETUAL_MACHINE_HISTORICAL,ADVANCE_PERPETUAL_MACHINE_PREREQ,ADVANCE_PERPETUAL_MACHINE_STATISTICS,ADVANCE_PERPETUAL_MACHINE_PREREQ,midgard
17,Call to Arms,midgard:Csc,midgard:Dem,midgard:Met,1,0,ICON_ADVANCE_CALL_TO_ARMS,ADVANCE_CALL_TO_ARMS_GAMEPLAY,ADVANCE_CALL_TO_ARMS_HISTORICAL,ADVANCE_CALL_TO_ARMS_PREREQ,ADVANCE_CALL_TO_ARMS_STATISTICS,ADVANCE_CALL_TO_ARMS_PREREQ,midgard
19,The Guild,midgard:Cor,midgard:Ind,midgard:Eco,1,1,ICON_ADVANCE_THE_GUILD,ADVANCE_THE_GUILD_GAMEPLAY,ADVANCE_THE_GUILD_HISTORICAL,ADVANCE_THE_GUILD_PREREQ,ADVANCE_THE_GUILD_STATISTICS,ADVANCE_THE_GUILD_PREREQ,midgard
20,Barter,midgard:Cur 20,midgard:Bro,nil,0,1,ICON_ADVANCE_BARTER,ADVANCE_BARTER_GAMEPLAY,ADVANCE_BARTER_HISTORICAL,ADVANCE_BARTER_PREREQ,ADVANCE_BARTER_STATISTICS,ADVANCE_BARTER_PREREQ,midgard
21,Institution of Althing,midgard:Dem,midgard:Ban,midgard:Inv,2,2,ICON_ADVANCE_INSTITUTION_OF_ALTHING,ADVANCE_INSTITUTION_OF_ALTHING_GAMEPLAY,ADVANCE_INSTITUTION_OF_ALTHING_HISTORICAL,ADVANCE_INSTITUTION_OF_ALTHING_PREREQ,ADVANCE_INSTITUTION_OF_ALTHING_STATISTICS,ADVANCE_INSTITUTION_OF_ALTHING_PREREQ,midgard
22,Transmutation,midgard:Eco,midgard:Uni,midgard:Ban,1,1,ICON_ADVANCE_TRANSMUTATION,ADVANCE_TRANSMUTATION_GAMEPLAY,ADVANCE_TRANSMUTATION_HISTORICAL,ADVANCE_TRANSMUTATION_PREREQ,ADVANCE_TRANSMUTATION_STATISTICS,ADVANCE_TRANSMUTATION_PREREQ,midgard
23,Divining Rod,midgard:E1,midgard:Met,midgard:Mag,1,4,ICON_ADVANCE_DIVINING_ROD,ADVANCE_DIVINING_ROD_GAMEPLAY,ADVANCE_DIVINING_ROD_HISTORICAL,ADVANCE_DIVINING_ROD_PREREQ,ADVANCE_DIVINING_ROD_STATISTICS,ADVANCE_DIVINING_ROD_PREREQ,midgard
24,Tapping the Node,midgard:E2,midgard:E1,midgard:Cor,1,4,ICON_ADVANCE_TAPPING_THE_NODE,ADVANCE_TAPPING_THE_NODE_GAMEPLAY,ADVANCE_TAPPING_THE_NODE_HISTORICAL,ADVANCE_TAPPING_THE_NODE_PREREQ,ADVANCE_TAPPING_THE_NODE_STATISTICS,ADVANCE_TAPPING_THE_NODE_PREREQ,midgard
25,Siegecraft,midgard:Eng,midgard:Whe,midgard:Cst,0,4,ICON_ADVANCE_SIEGECRAFT,ADVANCE_SIEGECRAFT_GAMEPLAY,ADVANCE_SIEGECRAFT_HISTORICAL,ADVANCE_SIEGECRAFT_PREREQ,ADVANCE_SIEGECRAFT_STATISTICS,ADVANCE_SIEGECRAFT_PREREQ,midgard
27,Espionage,midgard:Esp,midgard:Gue,midgard:Dem,1,0,ICON_ADVANCE_ESPIONAGE,ADVANCE_ESPIONAGE_GAMEPLAY,ADVANCE_ESPIONAGE_HISTORICAL,ADVANCE_ESPIONAGE_PREREQ,ADVANCE_ESPIONAGE_STATISTICS,ADVANCE_ESPIONAGE_PREREQ,midgard
28,Arcane Learning,midgard:Exp,midgard:Gun,midgard:Che,1,4,ICON_ADVANCE_ARCANE_LEARNING,ADVANCE_ARCANE_LEARNING_GAMEPLAY,ADVANCE_ARCANE_LEARNING_HISTORICAL,ADVANCE_ARCANE_LEARNING_PREREQ,ADVANCE_ARCANE_LEARNING_STATISTICS,ADVANCE_ARCANE_LEARNING_PREREQ,midgard
29,Fealty,midgard:Feu,midgard:War,midgard:Mon,0,0,ICON_ADVANCE_FEALTY,ADVANCE_FEALTY_GAMEPLAY,ADVANCE_FEALTY_HISTORICAL,ADVANCE_FEALTY_PREREQ,ADVANCE_FEALTY_STATISTICS,ADVANCE_FEALTY_PREREQ,midgard
30,Arcane Levitation,midgard:Fli 30,midgard:Cmb,midgard:ToG,1,4,ICON_ADVANCE_ARCANE_LEVITATION,ADVANCE_ARCANE_LEVITATION_GAMEPLAY,ADVANCE_ARCANE_LEVITATION_HISTORICAL,ADVANCE_ARCANE_LEVITATION_PREREQ,ADVANCE_ARCANE_LEVITATION_STATISTICS,ADVANCE_ARCANE_LEVITATION_PREREQ,midgard
31,Dwarven Alliance,midgard:Fun,midgard:Iro,midgard:Feu,1,2,ICON_ADVANCE_DWARVEN_ALLIANCE,ADVANCE_DWARVEN_ALLIANCE_GAMEPLAY,ADVANCE_DWARVEN_ALLIANCE_HISTORICAL,ADVANCE_DWARVEN_ALLIANCE_PREREQ,ADVANCE_DWARVEN_ALLIANCE_STATISTICS,ADVANCE_DWARVEN_ALLIANCE_PREREQ,midgard
32,Spell Mastery,midgard:FP,midgard:NP,midgard:Sup,1,3,ICON_ADVANCE_SPELL_MASTERY,ADVANCE_SPELL_MASTERY_GAMEPLAY,ADVANCE_SPELL_MASTERY_HISTORICAL,ADVANCE_SPELL_MASTERY_PREREQ,ADVANCE_SPELL_MASTERY_STATISTICS,ADVANCE_SPELL_MASTERY_PREREQ,midgard
33,Millwork,midgard:Gen,midgard:Med,midgard:Cor,1,3,ICON_ADVANCE_MILLWORK,ADVANCE_MILLWORK_GAMEPLAY,ADVANCE_MILLWORK_HISTORICAL,ADVANCE_MILLWORK_PREREQ,ADVANCE_MILLWORK_STATISTICS,ADVANCE_MILLWORK_PREREQ,midgard
34,General Uprisings,midgard:Gue,midgard:Ind,midgard:Tac,1,0,ICON_ADVANCE_GENERAL_UPRISINGS,ADVANCE_GENERAL_UPRISINGS_GAMEPLAY,ADVANCE_GENERAL_UPRISINGS_HISTORICAL,ADVANCE_GENERAL_UPRISINGS_PREREQ,ADVANCE_GENERAL_UPRISINGS_STATISTICS,ADVANCE_GENERAL_UPRISINGS_PREREQ,midgard
35,Spell of Animation,midgard:Gun,midgard:Inv,midgard:Iro,1,0,ICON_ADVANCE_SPELL_OF_ANIMATION,ADVANCE_SPELL_OF_ANIMATION_GAMEPLAY,ADVANCE_SPELL_OF_ANIMATION_HISTORICAL,ADVANCE_SPELL_OF_ANIMATION_PREREQ,ADVANCE_SPELL_OF_ANIMATION_STATISTICS,ADVANCE_SPELL_OF_ANIMATION_PREREQ,midgard
36,Horseback Riding,midgard:Hor,nil,nil,0,0,ICON_ADVANCE_HORSEBACK_RIDING,ADVANCE_HORSEBACK_RIDING_GAMEPLAY,ADVANCE_HORSEBACK_RIDING_HISTORICAL,ADVANCE_HORSEBACK_RIDING_PREREQ,ADVANCE_HORSEBACK_RIDING_STATISTICS,ADVANCE_HORSEBACK_RIDING_PREREQ,midgard
37,Evanescant Craft,midgard:Ind,midgard:RR,midgard:Ban,1,1,ICON_ADVANCE_EVANESCANT_CRAFT,ADVANCE_EVANESCANT_CRAFT_GAMEPLAY,ADVANCE_EVANESCANT_CRAFT_HISTORICAL,ADVANCE_EVANESCANT_CRAFT_PREREQ,ADVANCE_EVANESCANT_CRAFT_STATISTICS,ADVANCE_EVANESCANT_CRAFT_PREREQ,midgard
38,Transmogrification,midgard:Inv,midgard:Eng,midgard:Lit,1,4,ICON_ADVANCE_TRANSMOGRIFICATION,ADVANCE_TRANSMOGRIFICATION_GAMEPLAY,ADVANCE_TRANSMOGRIFICATION_HISTORICAL,ADVANCE_TRANSMOGRIFICATION_PREREQ,ADVANCE_TRANSMOGRIFICATION_STATISTICS,ADVANCE_TRANSMOGRIFICATION_PREREQ,midgard
40,Artisanship,midgard:Lab 40,midgard:MP,midgard:Gue,1,2,ICON_ADVANCE_ARTISANSHIP,ADVANCE_ARTISANSHIP_GAMEPLAY,ADVANCE_ARTISANSHIP_HISTORICAL,ADVANCE_ARTISANSHIP_PREREQ,ADVANCE_ARTISANSHIP_STATISTICS,ADVANCE_ARTISANSHIP_PREREQ,midgard
41,Moonbeam Lens,midgard:Las,midgard:NP,midgard:MP,1,3,ICON_ADVANCE_MOONBEAM_LENS,ADVANCE_MOONBEAM_LENS_GAMEPLAY,ADVANCE_MOONBEAM_LENS_HISTORICAL,ADVANCE_MOONBEAM_LENS_PREREQ,ADVANCE_MOONBEAM_LENS_STATISTICS,ADVANCE_MOONBEAM_LENS_PREREQ,midgard
42,Swine Array,midgard:Ldr,midgard:Chi,midgard:Gun,1,0,ICON_ADVANCE_SWINE_ARRAY,ADVANCE_SWINE_ARRAY_GAMEPLAY,ADVANCE_SWINE_ARRAY_HISTORICAL,ADVANCE_SWINE_ARRAY_PREREQ,ADVANCE_SWINE_ARRAY_STATISTICS,ADVANCE_SWINE_ARRAY_PREREQ,midgard
43,Magical Inscription,midgard:Lit,midgard:Wri,midgard:CoL,0,3,ICON_ADVANCE_MAGICAL_INSCRIPTION,ADVANCE_MAGICAL_INSCRIPTION_GAMEPLAY,ADVANCE_MAGICAL_INSCRIPTION_HISTORICAL,ADVANCE_MAGICAL_INSCRIPTION_PREREQ,ADVANCE_MAGICAL_INSCRIPTION_STATISTICS,ADVANCE_MAGICAL_INSCRIPTION_PREREQ,midgard
44,Weaponcraft,midgard:Too,midgard:Stl,midgard:Tac,1,4,ICON_ADVANCE_WEAPONCRAFT,ADVANCE_WEAPONCRAFT_GAMEPLAY,ADVANCE_WEAPONCRAFT_HISTORICAL,ADVANCE_WEAPONCRAFT_PREREQ,ADVANCE_WEAPONCRAFT_STATISTICS,ADVANCE_WEAPONCRAFT_PREREQ,midgard
45,Astrocompass,midgard:Mag,midgard:Phy,midgard:Iro,1,3,ICON_ADVANCE_ASTROCOMPASS,ADVANCE_ASTROCOMPASS_GAMEPLAY,ADVANCE_ASTROCOMPASS_HISTORICAL,ADVANCE_ASTROCOMPASS_PREREQ,ADVANCE_ASTROCOMPASS_STATISTICS,ADVANCE_ASTROCOMPASS_PREREQ,midgard
48,Spell of Creation,midgard:MP,midgard:Aut,midgard:Cor,1,4,ICON_ADVANCE_SPELL_OF_CREATION,ADVANCE_SPELL_OF_CREATION_GAMEPLAY,ADVANCE_SPELL_OF_CREATION_HISTORICAL,ADVANCE_SPELL_OF_CREATION_PREREQ,ADVANCE_SPELL_OF_CREATION_STATISTICS,ADVANCE_SPELL_OF_CREATION_PREREQ,midgard
51,Spell of Purification,midgard:Met,midgard:Gun,midgard:Uni,1,0,ICON_ADVANCE_SPELL_OF_PURIFICATION,ADVANCE_SPELL_OF_PURIFICATION_GAMEPLAY,ADVANCE_SPELL_OF_PURIFICATION_HISTORICAL,ADVANCE_SPELL_OF_PURIFICATION_PREREQ,ADVANCE_SPELL_OF_PURIFICATION_STATISTICS,ADVANCE_SPELL_OF_PURIFICATION_PREREQ,midgard
52,Alliegance to the Sea,midgard:Min,midgard:Too,midgard:E2,1,4,ICON_ADVANCE_ALLIEGANCE_TO_THE_SEA,ADVANCE_ALLIEGANCE_TO_THE_SEA_GAMEPLAY,ADVANCE_ALLIEGANCE_TO_THE_SEA_HISTORICAL,ADVANCE_ALLIEGANCE_TO_THE_SEA_PREREQ,ADVANCE_ALLIEGANCE_TO_THE_SEA_STATISTICS,ADVANCE_ALLIEGANCE_TO_THE_SEA_PREREQ,midgard
53,Giant Warfare,midgard:Mob,midgard:Aut,midgard:Tac,1,0,ICON_ADVANCE_GIANT_WARFARE,ADVANCE_GIANT_WARFARE_GAMEPLAY,ADVANCE_GIANT_WARFARE_HISTORICAL,ADVANCE_GIANT_WARFARE_PREREQ,ADVANCE_GIANT_WARFARE_STATISTICS,ADVANCE_GIANT_WARFARE_PREREQ,midgard
55,Priesthood,midgard:MT,midgard:Phi,midgard:PT,1,2,ICON_ADVANCE_PRIESTHOOD,ADVANCE_PRIESTHOOD_GAMEPLAY,ADVANCE_PRIESTHOOD_HISTORICAL,ADVANCE_PRIESTHOOD_PREREQ,ADVANCE_PRIESTHOOD_STATISTICS,ADVANCE_PRIESTHOOD_PREREQ,midgard
58,War Spells,midgard:NF,midgard:Ato,midgard:Amp,1,3,ICON_ADVANCE_WAR_SPELLS,ADVANCE_WAR_SPELLS_GAMEPLAY,ADVANCE_WAR_SPELLS_HISTORICAL,ADVANCE_WAR_SPELLS_PREREQ,ADVANCE_WAR_SPELLS_STATISTICS,ADVANCE_WAR_SPELLS_PREREQ,midgard
59,Magical Power,midgard:NP,midgard:NF,midgard:E2,1,3,ICON_ADVANCE_MAGICAL_POWER,ADVANCE_MAGICAL_POWER_GAMEPLAY,ADVANCE_MAGICAL_POWER_HISTORICAL,ADVANCE_MAGICAL_POWER_PREREQ,ADVANCE_MAGICAL_POWER_STATISTICS,ADVANCE_MAGICAL_POWER_PREREQ,midgard
60,Natural Philosophy,midgard:Phi 60,midgard:Mys,midgard:Lit,1,2,ICON_ADVANCE_NATURAL_PHILOSOPHY,ADVANCE_NATURAL_PHILOSOPHY_GAMEPLAY,ADVANCE_NATURAL_PHILOSOPHY_HISTORICAL,ADVANCE_NATURAL_PHILOSOPHY_PREREQ,ADVANCE_NATURAL_PHILOSOPHY_STATISTICS,ADVANCE_NATURAL_PHILOSOPHY_PREREQ,midgard
61,Metaphysics,midgard:Phy,midgard:Nav,midgard:Lit,1,3,ICON_ADVANCE_METAPHYSICS,ADVANCE_METAPHYSICS_GAMEPLAY,ADVANCE_METAPHYSICS_HISTORICAL,ADVANCE_METAPHYSICS_PREREQ,ADVANCE_METAPHYSICS_STATISTICS,ADVANCE_METAPHYSICS_PREREQ,midgard
62,Fairy Fabric,midgard:Pla,midgard:Ref,midgard:Cmp,1,4,ICON_ADVANCE_FAIRY_FABRIC,ADVANCE_FAIRY_FABRIC_GAMEPLAY,ADVANCE_FAIRY_FABRIC_HISTORICAL,ADVANCE_FAIRY_FABRIC_PREREQ,ADVANCE_FAIRY_FABRIC_STATISTICS,ADVANCE_FAIRY_FABRIC_PREREQ,midgard
