lane,code,advance
prereq,cradle:ADVANCE_HERBALISM,ADVANCE_HERBALISM
unit,cradle:ADVANCE_HERBALISM,ADVANCE_HERBALISM
prereq,cradle:ADVANCE_HIPPOCRATIC_SCHOOL,ADVANCE_HIPPOCRATIC_SCHOOL
unit,cradle:ADVANCE_HIPPOCRATIC_SCHOOL,ADVANCE_HIPPOCRATIC_SCHOOL
prereq,cradle:ADVANCE_HORSE_ARMOR,ADVANCE_HORSE_ARMOR
unit,cradle:ADVANCE_HORSE_ARMOR,ADVANCE_HORSE_ARMOR
prereq,cradle:ADVANCE_HORSE_RIDING,ADVANCE_HORSE_RIDING
unit,cradle:ADVANCE_HORSE_RIDING,ADVANCE_HORSE_RIDING
prereq,cradle:ADVANCE_HT_SUPERCONDUCTOR,ADVANCE_SUPERCONDUCTOR
unit,cradle:ADVANCE_HT_SUPERCONDUCTOR,ADVANCE_SUPERCONDUCTOR
prereq,cradle:ADVANCE_HULL_MAKING,ADVANCE_HULLMAKING
unit,cradle:ADVANCE_HULL_MAKING,ADVANCE_HULLMAKING
prereq,cradle:ADVANCE_HUMAN_CLONING,ADVANCE_HUMAN_CLONING
unit,cradle:ADVANCE_HUMAN_CLONING,ADVANCE_HUMAN_CLONING
prereq,cradle:ADVANCE_INDUSTRIAL_REVOLUTION,ADVANCE_INDUSTRIAL_REVOLUTION
unit,cradle:ADVANCE_INDUSTRIAL_REVOLUTION,ADVANCE_INDUSTRIAL_REVOLUTION
prereq,cradle:ADVANCE_INTERNAL_COMBUSTION,ADVANCE_INTERNAL_COMBUSTION
unit,cradle:ADVANCE_INTERNAL_COMBUSTION,ADVANCE_INTERNAL_COMBUSTION
prereq,cradle:ADVANCE_INTERNET,ADVANCE_INTERNET
unit,cradle:ADVANCE_INTERNET,ADVANCE_INTERNET
prereq,cradle:ADVANCE_IRON_WORKING,ADVANCE_IRON_WORKING
unit,cradle:ADVANCE_IRON_WORKING,ADVANCE_IRON_WORKING
prereq,cradle:ADVANCE_ISLAM,ADVANCE_ISLAM
unit,cradle:ADVANCE_ISLAM,ADVANCE_ISLAM
prereq,cradle:ADVANCE_JET_PROPULSION,ADVANCE_JET_PROPULSION
unit,cradle:ADVANCE_JET_PROPULSION,ADVANCE_JET_PROPULSION
prereq,cradle:ADVANCE_JUDAISM,ADVANCE_JUDAISM
unit,cradle:ADVANCE_JUDAISM,ADVANCE_JUDAISM
prereq,cradle:ADVANCE_JURISPRUDENCE,ADVANCE_JURISPRUDENCE
unit,cradle:ADVANCE_JURISPRUDENCE,ADVANCE_JURISPRUDENCE
prereq,cradle:ADVANCE_LATIFUNDIA,ADVANCE_LATIFUNDIA
unit,cradle:ADVANCE_LATIFUNDIA,ADVANCE_LATIFUNDIA
prereq,cradle:ADVANCE_LEGAL_SYSTEM,ADVANCE_LEGAL_SYSTEM
unit,cradle:ADVANCE_LEGAL_SYSTEM,ADVANCE_LEGAL_SYSTEM
prereq,cradle:ADVANCE_LIFE_EXTENSION,ADVANCE_LIFE_EXTENSION
unit,cradle:ADVANCE_LIFE_EXTENSION,ADVANCE_LIFE_EXTENSION
prereq,cradle:ADVANCE_LIQUID_BREATHING_APPARATUS,ADVANCE_FLUID_BREATHING
unit,cradle:ADVANCE_LIQUID_BREATHING_APPARATUS,ADVANCE_FLUID_BREATHING
prereq,cradle:ADVANCE_MACHINE_TOOLS,ADVANCE_MACHINE_TOOLS
unit,cradle:ADVANCE_MACHINE_TOOLS,ADVANCE_MACHINE_TOOLS
prereq,cradle:ADVANCE_MAP_MAKING,ADVANCE_MAP_MAKING
unit,cradle:ADVANCE_MAP_MAKING,ADVANCE_MAP_MAKING
prereq,cradle:ADVANCE_MASONRY,ADVANCE_MASONRY
unit,cradle:ADVANCE_MASONRY,ADVANCE_MASONRY
prereq,cradle:ADVANCE_MASS_MEDIA,ADVANCE_MASS_MEDIA
unit,cradle:ADVANCE_MASS_MEDIA,ADVANCE_MASS_MEDIA
prereq,cradle:ADVANCE_MASS_PRODUCTION,ADVANCE_MASS_PRODUCTION
unit,cradle:ADVANCE_MASS_PRODUCTION,ADVANCE_MASS_PRODUCTION
prereq,cradle:ADVANCE_MASS_TRANSIT,ADVANCE_MASS_TRANSIT
unit,cradle:ADVANCE_MASS_TRANSIT,ADVANCE_MASS_TRANSIT
prereq,cradle:ADVANCE_MATHEMATICAL_MODELING,ADVANCE_MATHEMATICAL_MODELING
unit,cradle:ADVANCE_MATHEMATICAL_MODELING,ADVANCE_MATHEMATICAL_MODELING
prereq,cradle:ADVANCE_MECHANICAL_CLOCK,ADVANCE_MECHANICAL_CLOCK
unit,cradle:ADVANCE_MECHANICAL_CLOCK,ADVANCE_MECHANICAL_CLOCK
prereq,cradle:ADVANCE_MEDICINE,ADVANCE_MODERN_MEDICINE
unit,cradle:ADVANCE_MEDICINE,ADVANCE_MODERN_MEDICINE
prereq,cradle:ADVANCE_MEGALITHS,ADVANCE_MEGALITHS
unit,cradle:ADVANCE_MEGALITHS,ADVANCE_MEGALITHS
prereq,cradle:ADVANCE_MILLS,ADVANCE_MILLS
unit,cradle:ADVANCE_MILLS,ADVANCE_MILLS
prereq,cradle:ADVANCE_MINING,ADVANCE_MINING
unit,cradle:ADVANCE_MINING,ADVANCE_MINING
prereq,cradle:ADVANCE_MOBILE_TACTICS,ADVANCE_MOBILE_TACTICS
unit,cradle:ADVANCE_MOBILE_TACTICS,ADVANCE_MOBILE_TACTICS
prereq,cradle:ADVANCE_MODERN_METALLURGY,ADVANCE_MODERN_METALLURGY
unit,cradle:ADVANCE_MODERN_METALLURGY,ADVANCE_MODERN_METALLURGY
prereq,cradle:ADVANCE_MONARCHY,ADVANCE_MONARCHY
unit,cradle:ADVANCE_MONARCHY,ADVANCE_MONARCHY
prereq,cradle:ADVANCE_MONOTHEISM,ADVANCE_MONOTHEISM
unit,cradle:ADVANCE_MONOTHEISM,ADVANCE_MONOTHEISM
prereq,cradle:ADVANCE_NANO_ASSEMBLY,ADVANCE_NANO_ASSEMBLY
unit,cradle:ADVANCE_NANO_ASSEMBLY,ADVANCE_NANO_ASSEMBLY
prereq,cradle:ADVANCE_NANO_MACHINES,ADVANCE_NANO_MACHINES
unit,cradle:ADVANCE_NANO_MACHINES,ADVANCE_NANO_MACHINES
prereq,cradle:ADVANCE_NANO_WARFARE,ADVANCE_NANO_WARFARE
unit,cradle:ADVANCE_NANO_WARFARE,ADVANCE_NANO_WARFARE
prereq,cradle:ADVANCE_NATIONALISM,ADVANCE_NATIONALISM
unit,cradle:ADVANCE_NATIONALISM,ADVANCE_NATIONALISM
prereq,cradle:ADVANCE_NAVAL_AVIATION,ADVANCE_NAVAL_AVIATION
unit,cradle:ADVANCE_NAVAL_AVIATION,ADVANCE_NAVAL_AVIATION
prereq,cradle:ADVANCE_NAVAL_TACTICS,ADVANCE_NAVAL_TACTICS
unit,cradle:ADVANCE_NAVAL_TACTICS,ADVANCE_NAVAL_TACTICS
prereq,cradle:ADVANCE_NEURAL_INTERFACE,ADVANCE_NEURAL_INTERFACE
unit,cradle:ADVANCE_NEURAL_INTERFACE,ADVANCE_NEURAL_INTERFACE
prereq,cradle:ADVANCE_NEURAL_REPROGRAMMING,ADVANCE_NEURAL_REPROGRAMMING
unit,cradle:ADVANCE_NEURAL_REPROGRAMMING,ADVANCE_NEURAL_REPROGRAMMING
prereq,cradle:ADVANCE_NUCLEAR_POWER,ADVANCE_NUCLEAR_POWER
unit,cradle:ADVANCE_NUCLEAR_POWER,ADVANCE_NUCLEAR_POWER
prereq,cradle:ADVANCE_OARED_GALLEYS,ADVANCE_OARED_GALLEYS
unit,cradle:ADVANCE_OARED_GALLEYS,ADVANCE_OARED_GALLEYS
prereq,cradle:ADVANCE_OCEAN_FARING,ADVANCE_OCEAN_FARING
unit,cradle:ADVANCE_OCEAN_FARING,ADVANCE_OCEAN_FARING
prereq,cradle:ADVANCE_OIL_REFINING,ADVANCE_OIL_REFINING
unit,cradle:ADVANCE_OIL_REFINING,ADVANCE_OIL_REFINING
prereq,cradle:ADVANCE_OLIGARCHY,ADVANCE_OLIGARCHY
unit,cradle:ADVANCE_OLIGARCHY,ADVANCE_OLIGARCHY
prereq,cradle:ADVANCE_OPTICS,ADVANCE_OPTICS
unit,cradle:ADVANCE_OPTICS,ADVANCE_OPTICS
prereq,cradle:ADVANCE_OUTRIGGER,ADVANCE_OUTRIGGER
unit,cradle:ADVANCE_OUTRIGGER,ADVANCE_OUTRIGGER
prereq,cradle:ADVANCE_PERSPECTIVE,ADVANCE_PERSPECTIVE
unit,cradle:ADVANCE_PERSPECTIVE,ADVANCE_PERSPECTIVE
prereq,cradle:ADVANCE_PHARMACEUTICALS,ADVANCE_PHARMACEUTICALS
unit,cradle:ADVANCE_PHARMACEUTICALS,ADVANCE_PHARMACEUTICALS
prereq,cradle:ADVANCE_PHILOSOPHY,ADVANCE_PHILOSOPHY
unit,cradle:ADVANCE_PHILOSOPHY,ADVANCE_PHILOSOPHY
prereq,cradle:ADVANCE_PHYSICS,ADVANCE_PHYSICS
unit,cradle:ADVANCE_PHYSICS,ADVANCE_PHYSICS
prereq,cradle:ADVANCE_PLASMA_WEAPONRY,ADVANCE_PLASMA_WEAPONRY
unit,cradle:ADVANCE_PLASMA_WEAPONRY,ADVANCE_PLASMA_WEAPONRY
prereq,cradle:ADVANCE_PLUMBING,ADVANCE_PLUMBING
unit,cradle:ADVANCE_PLUMBING,ADVANCE_PLUMBING
prereq,cradle:ADVANCE_POLAR_TERRAFORMING,ADVANCE_POLAR_TERRAFORMING
unit,cradle:ADVANCE_POLAR_TERRAFORMING,ADVANCE_POLAR_TERRAFORMING
prereq,cradle:ADVANCE_POLYTHEISM,ADVANCE_POLYTHEISM
unit,cradle:ADVANCE_POLYTHEISM,ADVANCE_POLYTHEISM
prereq,cradle:ADVANCE_POTTERY,ADVANCE_POTTERY
unit,cradle:ADVANCE_POTTERY,ADVANCE_POTTERY
prereq,cradle:ADVANCE_PRINTING_PRESS,ADVANCE_PRINTING_PRESS
unit,cradle:ADVANCE_PRINTING_PRESS,ADVANCE_PRINTING_PRESS
prereq,cradle:ADVANCE_PROJECTILE_WEAPONS,ADVANCE_PROJECTILE_WEAPONS
unit,cradle:ADVANCE_PROJECTILE_WEAPONS,ADVANCE_PROJECTILE_WEAPONS
prereq,cradle:ADVANCE_QUANTUM_MECHANICS,ADVANCE_QUANTUM_PHYSICS
unit,cradle:ADVANCE_QUANTUM_MECHANICS,ADVANCE_QUANTUM_PHYSICS
prereq,cradle:ADVANCE_RADAR,ADVANCE_RADAR
unit,cradle:ADVANCE_RADAR,ADVANCE_RADAR
prereq,cradle:ADVANCE_RADIO_NAVIGATION,ADVANCE_RADIO_NAVIGATION
unit,cradle:ADVANCE_RADIO_NAVIGATION,ADVANCE_RADIO_NAVIGATION
prereq,cradle:ADVANCE_RAILROAD,ADVANCE_RAILROAD
unit,cradle:ADVANCE_RAILROAD,ADVANCE_RAILROAD
prereq,cradle:ADVANCE_RELIGION,ADVANCE_RELIGION
unit,cradle:ADVANCE_RELIGION,ADVANCE_RELIGION
prereq,cradle:ADVANCE_RENAISSANCE,ADVANCE_RENAISSANCE
unit,cradle:ADVANCE_RENAISSANCE,ADVANCE_RENAISSANCE
prereq,cradle:ADVANCE_REPUBLIC,ADVANCE_REPUBLIC
unit,cradle:ADVANCE_REPUBLIC,ADVANCE_REPUBLIC
prereq,cradle:ADVANCE_ROBOTICS,ADVANCE_ROBOTICS
unit,cradle:ADVANCE_ROBOTICS,ADVANCE_ROBOTICS
prereq,cradle:ADVANCE_SAILS,ADVANCE_SAILS
unit,cradle:ADVANCE_SAILS,ADVANCE_SAILS
prereq,cradle:ADVANCE_SHIP_BUILDING,ADVANCE_SHIPBUILDING
unit,cradle:ADVANCE_SHIP_BUILDING,ADVANCE_SHIPBUILDING
prereq,cradle:ADVANCE_SIEGE_WEAPONS,ADVANCE_SIEGE_WEAPONS
unit,cradle:ADVANCE_SIEGE_WEAPONS,ADVANCE_SIEGE_WEAPONS
prereq,cradle:ADVANCE_SLAVE_LABOR,ADVANCE_SLAVE_LABOR
unit,cradle:ADVANCE_SLAVE_LABOR,ADVANCE_SLAVE_LABOR
prereq,cradle:ADVANCE_SMART_MATERIALS,ADVANCE_SMART_MATERIALS
unit,cradle:ADVANCE_SMART_MATERIALS,ADVANCE_SMART_MATERIALS
prereq,cradle:ADVANCE_SPACE_FLIGHT,ADVANCE_SPACE_FLIGHT
unit,cradle:ADVANCE_SPACE_FLIGHT,ADVANCE_SPACE_FLIGHT
prereq,cradle:ADVANCE_STEALTH_TECHNOLOGY,ADVANCE_STEALTH_TECHNOLOGY
unit,cradle:ADVANCE_STEALTH_TECHNOLOGY,ADVANCE_STEALTH_TECHNOLOGY
prereq,cradle:ADVANCE_STIRRUP,ADVANCE_STIRRUP
unit,cradle:ADVANCE_STIRRUP,ADVANCE_STIRRUP
prereq,cradle:ADVANCE_STONE_WORKING,ADVANCE_STONE_WORKING
unit,cradle:ADVANCE_STONE_WORKING,ADVANCE_STONE_WORKING
prereq,cradle:ADVANCE_SUBNEURAL_ADS,ADVANCE_RATIONAL_THOUGHT
unit,cradle:ADVANCE_SUBNEURAL_ADS,ADVANCE_RATIONAL_THOUGHT
prereq,cradle:ADVANCE_SUPERSONIC_FLIGHT,ADVANCE_SUPERSONIC_FLIGHT
unit,cradle:ADVANCE_SUPERSONIC_FLIGHT,ADVANCE_SUPERSONIC_FLIGHT
prereq,cradle:ADVANCE_TANK_WARFARE,ADVANCE_TANK_WARFARE
unit,cradle:ADVANCE_TANK_WARFARE,ADVANCE_TANK_WARFARE
prereq,cradle:ADVANCE_TECHNOCRACY,ADVANCE_TECHNOCRACY
unit,cradle:ADVANCE_TECHNOCRACY,ADVANCE_TECHNOCRACY
prereq,cradle:ADVANCE_THEOLOGY,ADVANCE_THEOLOGY
unit,cradle:ADVANCE_THEOLOGY,ADVANCE_THEOLOGY
prereq,cradle:ADVANCE_TOOLMAKING,ADVANCE_TOOLMAKING
unit,cradle:ADVANCE_TOOLMAKING,ADVANCE_TOOLMAKING
prereq,cradle:ADVANCE_TRADE,ADVANCE_TRADE
unit,cradle:ADVANCE_TRADE,ADVANCE_TRADE
prereq,cradle:ADVANCE_TRADE_GUILDS,ADVANCE_TRADE_GUILDS
unit,cradle:ADVANCE_TRADE_GUILDS,ADVANCE_TRADE_GUILDS
prereq,cradle:ADVANCE_TRIBUNAL_EMPIRE,ADVANCE_TRIBUNAL_EMPIRE
unit,cradle:ADVANCE_TRIBUNAL_EMPIRE,ADVANCE_TRIBUNAL_EMPIRE
prereq,cradle:ADVANCE_ULTRAPRESSURE_MACHINERY,ADVANCE_ULTRAPRESSURE_MACHINES
unit,cradle:ADVANCE_ULTRAPRESSURE_MACHINERY,ADVANCE_ULTRAPRESSURE_MACHINES
prereq,cradle:ADVANCE_UNDERSEA_CONSTRUCTION,ADVANCE_UNDERSEA_CONSTRUCTION
unit,cradle:ADVANCE_UNDERSEA_CONSTRUCTION,ADVANCE_UNDERSEA_CONSTRUCTION
prereq,cradle:ADVANCE_UNIFIED_PHYSICS,ADVANCE_UNIFIED_PHYSICS
unit,cradle:ADVANCE_UNIFIED_PHYSICS,ADVANCE_UNIFIED_PHYSICS
prereq,cradle:ADVANCE_VERNACULAR_PROSE,ADVANCE_VERNACULAR_PROSE
unit,cradle:ADVANCE_VERNACULAR_PROSE,ADVANCE_VERNACULAR_PROSE
prereq,cradle:ADVANCE_VERTICAL_FLIGHT_AIRCRAFT,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT
unit,cradle:ADVANCE_VERTICAL_FLIGHT_AIRCRAFT,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT
prereq,cradle:ADVANCE_VIRTUAL_DEMOCRACY,ADVANCE_VIRTUAL_DEMOCRACY
unit,cradle:ADVANCE_VIRTUAL_DEMOCRACY,ADVANCE_VIRTUAL_DEMOCRACY
prereq,cradle:ADVANCE_WATER_LIFTS,ADVANCE_WATER_LIFTS
unit,cradle:ADVANCE_WATER_LIFTS,ADVANCE_WATER_LIFTS
prereq,cradle:ADVANCE_WHEEL,ADVANCE_WHEEL
unit,cradle:ADVANCE_WHEEL,ADVANCE_WHEEL
prereq,cradle:ADVANCE_WRITING,ADVANCE_WRITING
unit,cradle:ADVANCE_WRITING,ADVANCE_WRITING
prereq,cradle:ADVANCE_Z_SARGON,ADVANCE_HOUSE_OF_SARGON
unit,cradle:ADVANCE_Z_SARGON,ADVANCE_HOUSE_OF_SARGON
prereq,cradle:ADVANCE_Z_ALEXANDER,ADVANCE_HOUSE_OF_ALEXANDER
unit,cradle:ADVANCE_Z_ALEXANDER,ADVANCE_HOUSE_OF_ALEXANDER
prereq,cradle:ADVANCE_Z_HANNIBAL,ADVANCE_HOUSE_OF_HANNIBAL
unit,cradle:ADVANCE_Z_HANNIBAL,ADVANCE_HOUSE_OF_HANNIBAL
prereq,cradle:ADVANCE_Z_CAESAR,ADVANCE_HOUSE_OF_JULIUS_CAESAR
unit,cradle:ADVANCE_Z_CAESAR,ADVANCE_HOUSE_OF_JULIUS_CAESAR
prereq,cradle:ADVANCE_HEXTAPUL,ADVANCE_HEXTAPUL
unit,cradle:ADVANCE_HEXTAPUL,ADVANCE_HEXTAPUL
prereq,aom:ADVANCE_ADV_INFANTRY_TACTICS,ADVANCE_ADV_INFANTRY_TACTICS
unit,aom:ADVANCE_ADV_INFANTRY_TACTICS,ADVANCE_ADV_INFANTRY_TACTICS
prereq,aom:ADVANCE_ADV_NAVAL_TACTICS,ADVANCE_ADV_NAVAL_TACTICS
unit,aom:ADVANCE_ADV_NAVAL_TACTICS,ADVANCE_ADV_NAVAL_TACTICS
prereq,aom:ADVANCE_ADV_URBAN_PLANNING,ADVANCE_ADV_URBAN_PLANNING
unit,aom:ADVANCE_ADV_URBAN_PLANNING,ADVANCE_ADV_URBAN_PLANNING
prereq,aom:ADVANCE_ADVANCED_COMPOSITES,ADVANCE_ADVANCED_COMPOSITES
unit,aom:ADVANCE_ADVANCED_COMPOSITES,ADVANCE_ADVANCED_COMPOSITES
prereq,aom:ADVANCE_AERODYNAMICS,ADVANCE_AERODYNAMICS
unit,aom:ADVANCE_AERODYNAMICS,ADVANCE_AERODYNAMICS
prereq,aom:ADVANCE_AGE_OF_REASON,ADVANCE_AGE_OF_REASON
unit,aom:ADVANCE_AGE_OF_REASON,ADVANCE_AGE_OF_REASON
prereq,aom:ADVANCE_AGRICULTURAL_REVOLUTION,ADVANCE_AGRICULTURAL_REVOLUTION
unit,aom:ADVANCE_AGRICULTURAL_REVOLUTION,ADVANCE_AGRICULTURAL_REVOLUTION
prereq,aom:ADVANCE_AGRICULTURE,ADVANCE_AGRICULTURE
unit,aom:ADVANCE_AGRICULTURE,ADVANCE_AGRICULTURE
prereq,aom:ADVANCE_AI_SURVEILLANCE,ADVANCE_AI_SURVEILLANCE
unit,aom:ADVANCE_AI_SURVEILLANCE,ADVANCE_AI_SURVEILLANCE
prereq,aom:ADVANCE_ALCHEMY,ADVANCE_ALCHEMY
unit,aom:ADVANCE_ALCHEMY,ADVANCE_ALCHEMY
prereq,aom:ADVANCE_ARCOLOGIES,ADVANCE_ARCOLOGIES
unit,aom:ADVANCE_ARCOLOGIES,ADVANCE_ARCOLOGIES
prereq,aom:ADVANCE_BALLISTICS,ADVANCE_BALLISTICS
unit,aom:ADVANCE_BALLISTICS,ADVANCE_BALLISTICS
prereq,aom:ADVANCE_BANKING,ADVANCE_BANKING
unit,aom:ADVANCE_BANKING,ADVANCE_BANKING
prereq,aom:ADVANCE_BRONZE_WORKING,ADVANCE_BRONZE_WORKING
unit,aom:ADVANCE_BRONZE_WORKING,ADVANCE_BRONZE_WORKING
prereq,aom:ADVANCE_BUREAUCRACY,ADVANCE_BUREAUCRACY
unit,aom:ADVANCE_BUREAUCRACY,ADVANCE_BUREAUCRACY
prereq,aom:ADVANCE_CANNON_MAKING,ADVANCE_CANNON_MAKING
unit,aom:ADVANCE_CANNON_MAKING,ADVANCE_CANNON_MAKING
prereq,aom:ADVANCE_CAVALRY_TACTICS,ADVANCE_CAVALRY_TACTICS
unit,aom:ADVANCE_CAVALRY_TACTICS,ADVANCE_CAVALRY_TACTICS
prereq,aom:ADVANCE_CHAOS_THEORY,ADVANCE_CHAOS_THEORY
unit,aom:ADVANCE_CHAOS_THEORY,ADVANCE_CHAOS_THEORY
prereq,aom:ADVANCE_CHEMISTRY,ADVANCE_CHEMISTRY
unit,aom:ADVANCE_CHEMISTRY,ADVANCE_CHEMISTRY
prereq,aom:ADVANCE_CLASSICAL_EDUCATION,ADVANCE_CLASSICAL_EDUCATION
unit,aom:ADVANCE_CLASSICAL_EDUCATION,ADVANCE_CLASSICAL_EDUCATION
prereq,aom:ADVANCE_COMMUNISM,ADVANCE_COMMUNISM
unit,aom:ADVANCE_COMMUNISM,ADVANCE_COMMUNISM
prereq,aom:ADVANCE_COMPUTER,ADVANCE_COMPUTER
unit,aom:ADVANCE_COMPUTER,ADVANCE_COMPUTER
prereq,aom:ADVANCE_CONCRETE,ADVANCE_CONCRETE
unit,aom:ADVANCE_CONCRETE,ADVANCE_CONCRETE
prereq,aom:ADVANCE_CONSERVATION,ADVANCE_CONSERVATION
unit,aom:ADVANCE_CONSERVATION,ADVANCE_CONSERVATION
prereq,aom:ADVANCE_CORPORATE_REPUBLIC,ADVANCE_CORPORATE_REPUBLIC
unit,aom:ADVANCE_CORPORATE_REPUBLIC,ADVANCE_CORPORATE_REPUBLIC
prereq,aom:ADVANCE_CORPORATION,ADVANCE_CORPORATION
unit,aom:ADVANCE_CORPORATION,ADVANCE_CORPORATION
prereq,aom:ADVANCE_CRIMINAL_CODE,ADVANCE_CRIMINAL_CODE
unit,aom:ADVANCE_CRIMINAL_CODE,ADVANCE_CRIMINAL_CODE
prereq,aom:ADVANCE_CYBERNETICS,ADVANCE_CYBERNETICS
unit,aom:ADVANCE_CYBERNETICS,ADVANCE_CYBERNETICS
prereq,aom:ADVANCE_DEMOCRACY,ADVANCE_DEMOCRACY
unit,aom:ADVANCE_DEMOCRACY,ADVANCE_DEMOCRACY
prereq,aom:ADVANCE_DIGITAL_ENCRYPTION,ADVANCE_DIGITAL_ENCRYPTION
unit,aom:ADVANCE_DIGITAL_ENCRYPTION,ADVANCE_DIGITAL_ENCRYPTION
prereq,aom:ADVANCE_DRAMA,ADVANCE_DRAMA
unit,aom:ADVANCE_DRAMA,ADVANCE_DRAMA
prereq,aom:ADVANCE_ECONOMICS,ADVANCE_ECONOMICS
unit,aom:ADVANCE_ECONOMICS,ADVANCE_ECONOMICS
prereq,aom:ADVANCE_ECOTOPIA,ADVANCE_ECOTOPIA
unit,aom:ADVANCE_ECOTOPIA,ADVANCE_ECOTOPIA
prereq,aom:ADVANCE_ELECTRICITY,ADVANCE_ELECTRICITY
unit,aom:ADVANCE_ELECTRICITY,ADVANCE_ELECTRICITY
prereq,aom:ADVANCE_EUGENICS,ADVANCE_GENE_THERAPY
unit,aom:ADVANCE_EUGENICS,ADVANCE_GENE_THERAPY
prereq,aom:ADVANCE_EXPLOSIVES,ADVANCE_EXPLOSIVES
unit,aom:ADVANCE_EXPLOSIVES,ADVANCE_EXPLOSIVES
prereq,aom:ADVANCE_FASCISM,ADVANCE_FASCISM
unit,aom:ADVANCE_FASCISM,ADVANCE_FASCISM
prereq,aom:ADVANCE_FEUDALISM,ADVANCE_FEUDALISM
unit,aom:ADVANCE_FEUDALISM,ADVANCE_FEUDALISM
prereq,aom:ADVANCE_FUEL_CELLS,ADVANCE_FUEL_CELLS
unit,aom:ADVANCE_FUEL_CELLS,ADVANCE_FUEL_CELLS
prereq,aom:ADVANCE_FUSION,ADVANCE_FUSION
unit,aom:ADVANCE_FUSION,ADVANCE_FUSION
prereq,aom:ADVANCE_GAIA_CONTROLLER,ADVANCE_GAIA_CONTROLLER
unit,aom:ADVANCE_GAIA_CONTROLLER,ADVANCE_GAIA_CONTROLLER
prereq,aom:ADVANCE_GAIA_THEORY,ADVANCE_GAIA_THEORY
unit,aom:ADVANCE_GAIA_THEORY,ADVANCE_GAIA_THEORY
prereq,aom:ADVANCE_GENETIC_TAILORING,ADVANCE_GENETIC_TAILORING
unit,aom:ADVANCE_GENETIC_TAILORING,ADVANCE_GENETIC_TAILORING
prereq,aom:ADVANCE_GENETICS,ADVANCE_GENETICS
unit,aom:ADVANCE_GENETICS,ADVANCE_GENETICS
prereq,aom:ADVANCE_GEOMETRY,ADVANCE_GEOMETRY
unit,aom:ADVANCE_GEOMETRY,ADVANCE_GEOMETRY
prereq,aom:ADVANCE_GLOBAL_COMMUNICATIONS,ADVANCE_GLOBAL_COMMUNICATIONS
unit,aom:ADVANCE_GLOBAL_COMMUNICATIONS,ADVANCE_GLOBAL_COMMUNICATIONS
prereq,aom:ADVANCE_GLOBAL_DEFENSE,ADVANCE_GLOBAL_DEFENSE
unit,aom:ADVANCE_GLOBAL_DEFENSE,ADVANCE_GLOBAL_DEFENSE
prereq,aom:ADVANCE_GLOBAL_ECONOMICS,ADVANCE_GLOBAL_ECONOMICS
unit,aom:ADVANCE_GLOBAL_ECONOMICS,ADVANCE_GLOBAL_ECONOMICS
prereq,aom:ADVANCE_GUIDED_WEAPON_SYSTEMS,ADVANCE_GUIDED_WEAPON_SYSTEMS
unit,aom:ADVANCE_GUIDED_WEAPON_SYSTEMS,ADVANCE_GUIDED_WEAPON_SYSTEMS
prereq,aom:ADVANCE_GUNPOWDER,ADVANCE_GUNPOWDER
unit,aom:ADVANCE_GUNPOWDER,ADVANCE_GUNPOWDER
prereq,aom:ADVANCE_HORSE_RIDING,ADVANCE_HORSE_RIDING
unit,aom:ADVANCE_HORSE_RIDING,ADVANCE_HORSE_RIDING
prereq,aom:ADVANCE_HT_SUPERCONDUCTOR,ADVANCE_SUPERCONDUCTOR
unit,aom:ADVANCE_HT_SUPERCONDUCTOR,ADVANCE_SUPERCONDUCTOR
prereq,aom:ADVANCE_HULL_MAKING,ADVANCE_HULLMAKING
unit,aom:ADVANCE_HULL_MAKING,ADVANCE_HULLMAKING
prereq,aom:ADVANCE_HUMAN_CLONING,ADVANCE_HUMAN_CLONING
unit,aom:ADVANCE_HUMAN_CLONING,ADVANCE_HUMAN_CLONING
prereq,aom:ADVANCE_INDUSTRIAL_REVOLUTION,ADVANCE_INDUSTRIAL_REVOLUTION
unit,aom:ADVANCE_INDUSTRIAL_REVOLUTION,ADVANCE_INDUSTRIAL_REVOLUTION
prereq,aom:ADVANCE_INTERNAL_COMBUSTION,ADVANCE_INTERNAL_COMBUSTION
unit,aom:ADVANCE_INTERNAL_COMBUSTION,ADVANCE_INTERNAL_COMBUSTION
prereq,aom:ADVANCE_IRON_WORKING,ADVANCE_IRON_WORKING
unit,aom:ADVANCE_IRON_WORKING,ADVANCE_IRON_WORKING
prereq,aom:ADVANCE_JET_PROPULSION,ADVANCE_JET_PROPULSION
unit,aom:ADVANCE_JET_PROPULSION,ADVANCE_JET_PROPULSION
prereq,aom:ADVANCE_JURISPRUDENCE,ADVANCE_JURISPRUDENCE
unit,aom:ADVANCE_JURISPRUDENCE,ADVANCE_JURISPRUDENCE
prereq,aom:ADVANCE_LIFE_EXTENSION,ADVANCE_LIFE_EXTENSION
unit,aom:ADVANCE_LIFE_EXTENSION,ADVANCE_LIFE_EXTENSION
prereq,aom:ADVANCE_LIQUID_BREATHING_APPARATUS,ADVANCE_FLUID_BREATHING
unit,aom:ADVANCE_LIQUID_BREATHING_APPARATUS,ADVANCE_FLUID_BREATHING
prereq,aom:ADVANCE_MASONRY,ADVANCE_MASONRY
unit,aom:ADVANCE_MASONRY,ADVANCE_MASONRY
