dimension,id,name,source,mask,reason
advance,ADVANCE_LEADERSHIP_LVL_3,Leadership Lvl. 3,homm2,,
advance,ADVANCE_ECONOMY_LVL_6,Economy Lvl. 6,homm2,,
advance,ADVANCE_MILITARY_LVL_7,Military Lvl. 7,homm2,,
advance,ADVANCE_BUILDINGS_LVL_4,Buildings Lvl. 4,homm2,,
advance,ADVANCE_SEAFARING_LVL_1,Seafaring Lvl. 1,homm2,,
advance,ADVANCE_ZZ_SPACE_FLIGHT,zz Space Flight,homm2,yes,sci-fi
advance,ADVANCE_ZZ_STEALTH,zz Stealth,homm2,yes,modern aircraft
advance,ADVANCE_NEUTRAL,NEUTRAL,homm2,,
advance,ADVANCE_CREATURES_LVL_5,Creatures Lvl. 5,homm2,,
advance,ADVANCE_ZZ_SUPERCONDUCTOR,zz Superconductor,homm2,,
advance,ADVANCE_ZZ_TACTICS,zz Tactics,homm2,,
advance,ADVANCE_HAPPINESS_LVL_3,Happiness Lvl. 3,homm2,,
advance,ADVANCE_CREATURES_LVL_1,Creatures Lvl. 1,homm2,,
advance,ADVANCE_ECONOMY_LVL_2,Economy Lvl. 2,homm2,,
advance,ADVANCE_KNOWLEDGE_LVL_5,Knowledge Lvl. 5,homm2,,
advance,ADVANCE_MILITARY_LVL_1,Military Lvl. 1,homm2,,
advance,ADVANCE_MILITARY_LVL_3,Military Lvl. 3,homm2,,
advance,ADVANCE_KNOWLEDGE_LVL_2,Knowledge Lvl. 2,homm2,,
advance,ADVANCE_FUTURE_RESEARCH,Future Research,homm2,,
advance,ADVANCE_MILITARY_LVL_5,Military Lvl. 5,homm2,,
advance,ADVANCE_HAPPINESS_LVL_4,Happiness Lvl. 4,homm2,,
advance,ADVANCE_NON_WIZARD,Non-Wizard,homm2,,
advance,ADVANCE_NON_SORCERESS,Non-Sorceress,homm2,,
advance,ADVANCE_NON_BARBARIAN,Non-Barbarian,homm2,,
advance,ADVANCE_NON_NECROMANCER,Non-Necromancer,homm2,,
advance,ADVANCE_NON_KNIGHT,Non-Knight,homm2,,
advance,ADVANCE_NON_WARLOCK,Non-Warlock,homm2,,
advance,ADVANCE_NON_NEUTRAL,Non-Neutral,homm2,,
advance,ADVANCE_THORS_ELOQUENCE,Thor's Eloquence,midgard,,
advance,ADVANCE_SEA_RAIDS,Sea Raids,midgard,,
advance,ADVANCE_WITCHCRAFT,Witchcraft,midgard,,
advance,ADVANCE_GAEAS_GIFT,Gaea's Gift,midgard,,
advance,ADVANCE_KINGS_LAW,King's Law,midgard,,
advance,ADVANCE_FEAT_OF_ARMS,Feat of Arms,midgard,,
advance,ADVANCE_GAEAS_POWER,Gaea's Power,midgard,,
advance,ADVANCE_SUMMON_DRAKE,Summon Drake,midgard,,
advance,ADVANCE_PERPETUAL_MACHINE,Perpetual Machine,midgard,,
advance,ADVANCE_CALL_TO_ARMS,Call to Arms,midgard,,
advance,ADVANCE_THE_GUILD,The Guild,midgard,,
advance,ADVANCE_BARTER,Barter,midgard,,
advance,ADVANCE_INSTITUTION_OF_ALTHING,Institution of Althing,midgard,,
advance,ADVANCE_TRANSMUTATION,Transmutation,midgard,,
advance,ADVANCE_DIVINING_ROD,Divining Rod,midgard,,
advance,ADVANCE_TAPPING_THE_NODE,Tapping the Node,midgard,,
advance,ADVANCE_SIEGECRAFT,Siegecraft,midgard,,
advance,ADVANCE_ESPIONAGE,Espionage,midgard,,
advance,ADVANCE_ARCANE_LEARNING,Arcane Learning,midgard,,
advance,ADVANCE_FEALTY,Fealty,midgard,,
advance,ADVANCE_ARCANE_LEVITATION,Arcane Levitation,midgard,,
advance,ADVANCE_DWARVEN_ALLIANCE,Dwarven Alliance,midgard,,
advance,ADVANCE_SPELL_MASTERY,Spell Mastery,midgard,,
advance,ADVANCE_MILLWORK,Millwork,midgard,,
advance,ADVANCE_GENERAL_UPRISINGS,General Uprisings,midgard,,
advance,ADVANCE_SPELL_OF_ANIMATION,Spell of Animation,midgard,,
advance,ADVANCE_HORSEBACK_RIDING,Horseback Riding,midgard,,
advance,ADVANCE_EVANESCANT_CRAFT,Evanescant Craft,midgard,,
advance,ADVANCE_TRANSMOGRIFICATION,Transmogrification,midgard,,
advance,ADVANCE_ARTISANSHIP,Artisanship,midgard,,
advance,ADVANCE_MOONBEAM_LENS,Moonbeam Lens,midgard,,
advance,ADVANCE_SWINE_ARRAY,Swine Array,midgard,,
advance,ADVANCE_MAGICAL_INSCRIPTION,Magical Inscription,midgard,,
advance,ADVANCE_WEAPONCRAFT,Weaponcraft,midgard,,
advance,ADVANCE_ASTROCOMPASS,Astrocompass,midgard,,
advance,ADVANCE_SPELL_OF_CREATION,Spell of Creation,midgard,,
advance,ADVANCE_MEDICINE,Medicine,midgard,yes,era: AGE_SIX
advance,ADVANCE_SPELL_OF_PURIFICATION,Spell of Purification,midgard,,
advance,ADVANCE_ALLIEGANCE_TO_THE_SEA,Alliegance to the Sea,midgard,,
advance,ADVANCE_GIANT_WARFARE,Giant Warfare,midgard,,
advance,ADVANCE_PRIESTHOOD,Priesthood,midgard,,
advance,ADVANCE_WAR_SPELLS,War Spells,midgard,,
advance,ADVANCE_MAGICAL_POWER,Magical Power,midgard,,
advance,ADVANCE_NATURAL_PHILOSOPHY,Natural Philosophy,midgard,,
advance,ADVANCE_METAPHYSICS,Metaphysics,midgard,,
advance,ADVANCE_FAIRY_FABRIC,Fairy Fabric,midgard,,
advance,ADVANCE_PLUMBING,Plumbing,midgard,,
advance,ADVANCE_POLYTHEISM,Polytheism,midgard,,
advance,ADVANCE_WARP_SPELL,Warp Spell,midgard,,
advance,ADVANCE_TUNNELLING,Tunnelling,midgard,,
advance,ADVANCE_SOWING_AND_REAPING,Sowing and Reaping,midgard,,
advance,ADVANCE_ELEMENTAL_ENERGY,Elemental Energy,midgard,,
advance,ADVANCE_FASHIONING_YGGDRASIL_WOOD,Fashioning Yggdrasil Wood,midgard,,
advance,ADVANCE_CLOCKWORKS,Clockworks,midgard,,
advance,ADVANCE_FIREBALL_INCANTATION,Fireball Incantation,midgard,,
advance,ADVANCE_SPACE_FLIGHT,Space Flight,midgard,yes,era: AGE_EIGHT
advance,ADVANCE_TRANSLUSCENCE_SPELL,Transluscence Spell,midgard,,
advance,ADVANCE_METALLURGY,Metallurgy,midgard,,
advance,ADVANCE_PLATE_STEEL,Plate Steel,midgard,,
advance,ADVANCE_ROD_OF_SHIVERS,Rod of Shivers,midgard,,
advance,ADVANCE_I_VIKING,I Viking,midgard,,
advance,ADVANCE_THEURGY,Theurgy,midgard,,
advance,ADVANCE_SECRET_OF_DIVINATION,Secret of Divination,midgard,,
advance,ADVANCE_THAUMATURGICAL_STUDY,Thaumaturgical Study,midgard,,
advance,ADVANCE_THE_WHEEL,The Wheel,midgard,,
advance,ADVANCE_HANGING_FROM_YGGDRASIL,Hanging from Yggdrasil,midgard,,
advance,ADVANCE_BEAST_DOMINION,Beast Dominion,midgard,,
advance,ADVANCE_OMNISCIENCE,Omniscience,midgard,,
advance,ADVANCE_DRAGON_LORE,Dragon Lore,midgard,,
advance,ADVANCE_FOREST_LORE,Forest Lore,midgard,,
advance,ADVANCE_MOUNTAIN_LORE,Mountain Lore,midgard,,
advance,ADVANCE_SPIRIT_LORE,Spirit Lore,midgard,,
advance,ADVANCE_EARTH_LORE,Earth Lore,midgard,,
advance,ADVANCE_WARCRAFT,Warcraft,midgard,,
advance,ADVANCE_SOCIAL_LORE,Social Lore,midgard,,
advance,ADVANCE_ADVANCED_FLIGHT,Advanced Flight,crusades,,
advance,ADVANCE_AMPHIBIOUS_WARFARE,Amphibious Warfare,crusades,,
advance,ADVANCE_SPECIAL_TECHNOLOGY,Special Technology,crusades,,
advance,ADVANCE_ATOMIC_THEORY,Atomic Theory,crusades,,
advance,ADVANCE_AUTOMOBILE,Automobile,crusades,yes,industrial
advance,ADVANCE_COMBINED_ARMS,Combined Arms,crusades,,
advance,ADVANCE_COMBUSTION,Combustion,crusades,,
advance,ADVANCE_COMMUNISM,Communism,crusades,yes,era: AGE_FIVE
advance,ADVANCE_COMPUTERS,Computers,crusades,yes,sci-fi
advance,ADVANCE_CONSCRIPTION,Conscription,crusades,yes,modern doctrine
advance,ADVANCE_THE_CORPORATION,The Corporation,crusades,,
advance,ADVANCE_ELECTRICITY,Electricity,crusades,yes,era: AGE_FIVE
advance,ADVANCE_ELECTRONICS,Electronics,crusades,yes,industrial
advance,ADVANCE_ENGINEERING,Engineering,crusades,,
advance,ADVANCE_ENVIRONMENTALISM,Environmentalism,crusades,,
advance,ADVANCE_EXPLOSIVES,Explosives,crusades,yes,era: AGE_FIVE
advance,ADVANCE_FLIGHT,Flight,crusades,,
advance,ADVANCE_FUSION_POWER,Fusion Power,crusades,yes,sci-fi
advance,ADVANCE_GENETIC_ENGINEERING,Genetic Engineering,crusades,yes,modern science
advance,ADVANCE_GUERRILLA_WARFARE,Guerrilla Warfare,crusades,,
advance,ADVANCE_INDUSTRIALIZATION,Industrialization,crusades,,
advance,ADVANCE_INVENTION,Invention,crusades,,
advance,ADVANCE_LABOR_UNION,Labor Union,crusades,,
advance,ADVANCE_THE_LASER,The Laser,crusades,yes,sci-fi
advance,ADVANCE_MACHINE_TOOLS,Machine Tools,crusades,,
advance,ADVANCE_MAGNETISM,Magnetism,crusades,,
advance,ADVANCE_MASS_PRODUCTION,Mass Production,crusades,yes,era: AGE_SIX
advance,ADVANCE_MINIATURIZATION,Miniaturization,crusades,,
advance,ADVANCE_MOBILE_WARFARE,Mobile Warfare,crusades,,
advance,ADVANCE_MONOTHEISM,Monotheism,crusades,,
advance,ADVANCE_NUCLEAR_FISSION,Nuclear Fission,crusades,yes,nuclear
advance,ADVANCE_NUCLEAR_POWER,Nuclear Power,crusades,yes,era: AGE_SEVEN
advance,ADVANCE_PHYSICS,Physics,crusades,yes,era: AGE_FIVE
advance,ADVANCE_RADIO,Radio,crusades,,
advance,ADVANCE_RAILROAD,Railroad,crusades,yes,era: AGE_FIVE
advance,ADVANCE_RECYCLING,Recycling,crusades,,
advance,ADVANCE_REFINING,Refining,crusades,,
advance,ADVANCE_ROBOTICS,Robotics,crusades,yes,era: AGE_SEVEN
advance,ADVANCE_ROCKETRY,Rocketry,crusades,,
advance,ADVANCE_STEALTH,Stealth,crusades,yes,modern aircraft
advance,ADVANCE_STEAM_ENGINE,Steam Engine,crusades,,
advance,ADVANCE_STEEL,Steel,crusades,,
advance,ADVANCE_SUPERCONDUCTOR,Superconductor,crusades,,
advance,ADVANCE_THE_HOLY_LANCE,The Holy Lance,crusades,,
advance,ADVANCE_THE_TRUE_CROSS,The True Cross,crusades,,
advance,ADVANCE_USER_DEF_TECH_C,User Def Tech C,crusades,,
advance,ADVANCE_ADVANCED_COMPOSITES,Advanced Composites,cradle,yes,era: AGE_SEVEN
advance,ADVANCE_ADV_INFANTRY_TACTICS,Adv. Infantry Tactics,cradle,yes,era: AGE_SIX
advance,ADVANCE_ADV_NAVAL_TACTICS,Adv. Naval Tactics,cradle,yes,era: AGE_SIX
advance,ADVANCE_ADV_URBAN_PLANNING,Adv. Urban Planning,cradle,yes,era: AGE_SIX
advance,ADVANCE_AERODYNAMICS,Aerodynamics,cradle,yes,era: AGE_SIX
advance,ADVANCE_AGE_OF_DISCOVERY,Age of Discovery,cradle,,
advance,ADVANCE_AGE_OF_REASON,Age of Reason,cradle,,
advance,ADVANCE_AGRICULTURAL_REVOLUTION,Agricultural Revolution,cradle,,
advance,ADVANCE_AGRICULTURE,Agriculture,cradle,,
advance,ADVANCE_AI_SURVEILLANCE,AI Surveillance,cradle,yes,era: AGE_EIGHT
advance,ADVANCE_APPLIED_MATH,Applied Math,cradle,,
advance,ADVANCE_AQUEDUCTS,Aqueducts,cradle,,
advance,ADVANCE_ARCHERY,Archery,cradle,,
advance,ADVANCE_ARCHITECTURE,Architecture,cradle,,
advance,ADVANCE_ARCOLOGIES,Arcologies,cradle,yes,era: AGE_EIGHT
advance,ADVANCE_ASTROLABE,Astrolabe,cradle,,
advance,ADVANCE_ASTRONOMY,Astronomy,cradle,,
advance,ADVANCE_BALLISTA_TOWERS,Ballista Towers,cradle,,
advance,ADVANCE_BALLISTICS,Ballistics,cradle,,
advance,ADVANCE_BARRACKS,Barracks,cradle,,
advance,ADVANCE_BIOLOGICAL_WARFARE,Biological Warfare,cradle,,
advance,ADVANCE_BRICK_MAKING,Brick Making,cradle,,
advance,ADVANCE_BUDDHISM,Buddhism,cradle,,
advance,ADVANCE_BUREAUCRACY,Bureaucracy,cradle,,
advance,ADVANCE_CALIPHATE,Caliphate,cradle,,
advance,ADVANCE_CANNON_MAKING,Cannon Making,cradle,yes,gunpowder artillery
advance,ADVANCE_CAVALRY_TACTICS,Cavalry Tactics,cradle,,
advance,ADVANCE_CHAOS_THEORY,Chaos Theory,cradle,yes,era: AGE_EIGHT
advance,ADVANCE_CHARIOTS,Chariots,cradle,,
advance,ADVANCE_CHEMISTRY,Chemistry,cradle,,
advance,ADVANCE_CHRISTIANITY,Christianity,cradle,,
advance,ADVANCE_CHRONOMETER,Chronometer,cradle,,
advance,ADVANCE_CITY_STATE,City State,cradle,,
advance,ADVANCE_CIVIC_ENGINEERING,Civic Engineering,cradle,,
advance,ADVANCE_CLASSICAL_EDUCATION,Classical Education,cradle,,
advance,ADVANCE_COASTAL_FORTS,Coastal Forts,cradle,,
advance,ADVANCE_COMPASS,Compass,cradle,,
advance,ADVANCE_COMPOSITE_BOW,Composite Bow,cradle,,
advance,ADVANCE_COMPUTER,Computer,cradle,yes,era: AGE_SEVEN
advance,ADVANCE_CONCRETE,Concrete,cradle,,
advance,ADVANCE_CONFUCIANISM,Confucianism,cradle,,
advance,ADVANCE_CONSERVATION,Conservation,cradle,yes,era: AGE_SIX
advance,ADVANCE_COPPER_SMELTING,Copper Smelting,cradle,,
advance,ADVANCE_CORPORATE_REPUBLIC,Corporate Republic,cradle,yes,era: AGE_SIX
advance,ADVANCE_CORPORATION,Corporation,cradle,yes,era: AGE_SIX
advance,ADVANCE_COSMOLOGY,Cosmology,cradle,,
advance,ADVANCE_CRIMINAL_CODE,Criminal Code,cradle,yes,era: AGE_SIX
advance,ADVANCE_CROSSBOW,Crossbow,cradle,,
advance,ADVANCE_CYBERNETICS,Cybernetics,cradle,yes,era: AGE_NINE
advance,ADVANCE_DARK_AGES,Dark Ages,cradle,,
advance,ADVANCE_DEMOCRACY,Democracy,cradle,yes,era: AGE_FIVE
advance,ADVANCE_DICTATORSHIP,Dictatorship,cradle,,
advance,ADVANCE_DIGITAL_ENCRYPTION,Digital Encryption,cradle,yes,era: AGE_EIGHT
advance,ADVANCE_DOMESTICATION,Domestication,cradle,,
advance,ADVANCE_DRAMA,Drama,cradle,,
advance,ADVANCE_DYNASTY,Dynasty,cradle,,
advance,ADVANCE_ECONOMICS,Economics,cradle,yes,era: AGE_FIVE
advance,ADVANCE_ECO_RELIGION,Eco-Religion,cradle,,
advance,ADVANCE_ECOTOPIA,Ecotopia,cradle,yes,era: AGE_NINE
advance,ADVANCE_ETHICS,Ethics,cradle,,
advance,ADVANCE_GENE_THERAPY,Gene Therapy,cradle,yes,modern science
advance,ADVANCE_EXPLORATION,Exploration,cradle,,
advance,ADVANCE_FASCISM,Fascism,cradle,yes,era: AGE_FIVE
advance,ADVANCE_FISHING,Fishing,cradle,,
advance,ADVANCE_FLINTLOCK,Flintlock,cradle,,
advance,ADVANCE_FUEL_CELLS,Fuel Cells,cradle,yes,era: AGE_SEVEN
advance,ADVANCE_FUSION,Fusion,cradle,yes,era: AGE_NINE
advance,ADVANCE_GAIA_CONTROLLER,Gaia Controller,cradle,yes,era: AGE_TEN
advance,ADVANCE_GAIA_THEORY,Gaia Theory,cradle,yes,era: AGE_NINE
advance,ADVANCE_GENETIC_TAILORING,Genetic Tailoring,cradle,yes,era: AGE_NINE
advance,ADVANCE_GENETICS,Genetics,cradle,yes,era: AGE_EIGHT
advance,ADVANCE_GEOMETRY,Geometry,cradle,,
advance,ADVANCE_GLOBAL_COMMUNICATIONS,Global Communications,cradle,yes,era: AGE_SEVEN
advance,ADVANCE_GLOBAL_DEFENSE,Global Defense,cradle,yes,era: AGE_SEVEN
advance,ADVANCE_GLOBAL_ECONOMICS,Global Economics,cradle,yes,era: AGE_SEVEN
advance,ADVANCE_GOTHIC_ARCHITECTURE,Gothic Architecture,cradle,,
advance,ADVANCE_GRANARIES,Granaries,cradle,,
advance,ADVANCE_GREEK_FIRE,Greek Fire,cradle,,
advance,ADVANCE_GUIDED_WEAPON_SYSTEMS,Guided Weapon Systems,cradle,yes,era: AGE_SEVEN
advance,ADVANCE_GUNPOWDER,Gunpowder,cradle,,
advance,ADVANCE_HERBALISM,Herbalism,cradle,,
advance,ADVANCE_HIPPOCRATIC_SCHOOL,Hippocratic School,cradle,,
advance,ADVANCE_HORSE_ARMOR,Horse Armor,cradle,yes,modern armor
advance,ADVANCE_HORSE_RIDING,Horse Riding,cradle,,
advance,ADVANCE_HULLMAKING,Hullmaking,cradle,,
advance,ADVANCE_HUMAN_CLONING,Human Cloning,cradle,yes,era: AGE_NINE
advance,ADVANCE_INDUSTRIAL_REVOLUTION,Industrial Revolution,cradle,yes,era: AGE_FIVE
advance,ADVANCE_INTERNAL_COMBUSTION,Internal Combustion,cradle,yes,era: AGE_SIX
advance,ADVANCE_INTERNET,Internet,cradle,,
advance,ADVANCE_ISLAM,Islam,cradle,,
advance,ADVANCE_JET_PROPULSION,Jet Propulsion,cradle,yes,era: AGE_SIX
advance,ADVANCE_JUDAISM,Judaism,cradle,,
advance,ADVANCE_JURISPRUDENCE,Jurisprudence,cradle,,
advance,ADVANCE_LATIFUNDIA,Latifundia,cradle,,
advance,ADVANCE_LEGAL_SYSTEM,Legal System,cradle,,
advance,ADVANCE_LIFE_EXTENSION,Life Extension,cradle,yes,era: AGE_TEN
advance,ADVANCE_FLUID_BREATHING,Fluid Breathing,cradle,,
advance,ADVANCE_MASS_MEDIA,Mass Media,cradle,yes,era: AGE_SIX
advance,ADVANCE_MASS_TRANSIT,Mass Transit,cradle,yes,era: AGE_SIX
advance,ADVANCE_MATHEMATICAL_MODELING,Mathematical Modeling,cradle,,
advance,ADVANCE_MECHANICAL_CLOCK,Mechanical Clock,cradle,,
advance,ADVANCE_MODERN_MEDICINE,Modern Medicine,cradle,,
advance,ADVANCE_MEGALITHS,Megaliths,cradle,,
advance,ADVANCE_MILLS,Mills,cradle,,
advance,ADVANCE_MINING,Mining,cradle,,
advance,ADVANCE_MOBILE_TACTICS,Mobile Tactics,cradle,,
advance,ADVANCE_MODERN_METALLURGY,Modern Metallurgy,cradle,yes,era: AGE_FIVE
advance,ADVANCE_NANO_ASSEMBLY,Nano-Assembly,cradle,yes,era: AGE_EIGHT
advance,ADVANCE_NANO_MACHINES,Nano-Machines,cradle,yes,era: AGE_NINE
advance,ADVANCE_NANO_WARFARE,Nano-Warfare,cradle,yes,era: AGE_NINE
advance,ADVANCE_NATIONALISM,Nationalism,cradle,yes,era: AGE_FIVE
advance,ADVANCE_NAVAL_AVIATION,Naval Aviation,cradle,yes,era: AGE_SIX
advance,ADVANCE_NAVAL_TACTICS,Naval Tactics,cradle,,
advance,ADVANCE_NEURAL_INTERFACE,Neural Interface,cradle,yes,era: AGE_EIGHT
advance,ADVANCE_NEURAL_REPROGRAMMING,Neural Reprogramming,cradle,yes,era: AGE_TEN
advance,ADVANCE_OARED_GALLEYS,Oared Galleys,cradle,,
advance,ADVANCE_OCEAN_FARING,Ocean Faring,cradle,,
advance,ADVANCE_OIL_REFINING,Oil Refining,cradle,yes,era: AGE_FIVE
advance,ADVANCE_OLIGARCHY,Oligarchy,cradle,,
advance,ADVANCE_OPTICS,Optics,cradle,,
advance,ADVANCE_OUTRIGGER,Outrigger,cradle,,
advance,ADVANCE_PERSPECTIVE,Perspective,cradle,,
advance,ADVANCE_PHARMACEUTICALS,Pharmaceuticals,cradle,yes,era: AGE_FIVE
advance,ADVANCE_PLASMA_WEAPONRY,Plasma Weaponry,cradle,yes,era: AGE_NINE
advance,ADVANCE_POLAR_TERRAFORMING,Polar Terraforming,cradle,,
advance,ADVANCE_PRINTING_PRESS,Printing Press,cradle,,
advance,ADVANCE_PROJECTILE_WEAPONS,Projectile Weapons,cradle,,
advance,ADVANCE_QUANTUM_PHYSICS,Quantum Physics,cradle,,
advance,ADVANCE_RADAR,Radar,cradle,yes,era: AGE_SIX
advance,ADVANCE_RADIO_NAVIGATION,Radio Navigation,cradle,,
advance,ADVANCE_RELIGION,Religion,cradle,,
advance,ADVANCE_RENAISSANCE,Renaissance,cradle,,
advance,ADVANCE_REPUBLIC,Republic,cradle,,
advance,ADVANCE_SAILS,Sails,cradle,,
advance,ADVANCE_SHIPBUILDING,Shipbuilding,cradle,,
advance,ADVANCE_SIEGE_WEAPONS,Siege Weapons,cradle,,
advance,ADVANCE_SLAVE_LABOR,Slave Labor,cradle,,
advance,ADVANCE_SMART_MATERIALS,Smart Materials,cradle,yes,era: AGE_NINE
advance,ADVANCE_STEALTH_TECHNOLOGY,Stealth Technology,cradle,yes,modern aircraft
advance,ADVANCE_STIRRUP,Stirrup,cradle,,
advance,ADVANCE_STONE_WORKING,Stone Working,cradle,,
advance,ADVANCE_RATIONAL_THOUGHT,Rational Thought,cradle,,
advance,ADVANCE_SUPERSONIC_FLIGHT,Supersonic Flight,cradle,yes,era: AGE_SEVEN
advance,ADVANCE_TANK_WARFARE,Tank Warfare,cradle,yes,era: AGE_SIX
advance,ADVANCE_TECHNOCRACY,Technocracy,cradle,yes,era: AGE_EIGHT
advance,ADVANCE_TOOLMAKING,Toolmaking,cradle,,
advance,ADVANCE_TRADE_GUILDS,Trade Guilds,cradle,,
advance,ADVANCE_TRIBUNAL_EMPIRE,Tribunal Empire,cradle,,
advance,ADVANCE_ULTRAPRESSURE_MACHINES,Ultrapressure Machines,cradle,,
advance,ADVANCE_UNDERSEA_CONSTRUCTION,Undersea Construction,cradle,,
advance,ADVANCE_UNIFIED_PHYSICS,Unified Physics,cradle,yes,era: AGE_NINE
advance,ADVANCE_VERNACULAR_PROSE,Vernacular Prose,cradle,,
advance,ADVANCE_VERTICAL_FLIGHT_AIRCRAFT,Vertical-Flight Aircraft,cradle,yes,era: AGE_SIX
advance,ADVANCE_VIRTUAL_DEMOCRACY,Virtual Democracy,cradle,yes,era: AGE_NINE
advance,ADVANCE_WATER_LIFTS,Water Lifts,cradle,,
advance,ADVANCE_WHEEL,Wheel,cradle,,
advance,ADVANCE_HOUSE_OF_SARGON,House of Sargon,cradle,,
advance,ADVANCE_HOUSE_OF_ALEXANDER,House of Alexander,cradle,,
advance,ADVANCE_HOUSE_OF_HANNIBAL,House of Hannibal,cradle,,
advance,ADVANCE_HOUSE_OF_JULIUS_CAESAR,House of Julius Caesar,cradle,,
advance,ADVANCE_HEXTAPUL,Hextapul,cradle,,
advance,ADVANCE_SUBNEURAL_AD,Subneural Ad,aom,,
advance,ADVANCE_ANIMAL_HUSBANDRY,Animal Husbandry,aom,,
advance,ADVANCE_ARISTOCRACY,Aristocracy,aom,,
advance,ADVANCE_ARTILLERY_ARMY,Artillery Army,aom,yes,modern artillery
advance,ADVANCE_BLACK_SMITH,Black Smith,aom,,
advance,ADVANCE_BLITZKRIEG,Blitzkrieg,aom,,
advance,ADVANCE_BOMBER_COMMAND,Bomber Command,aom,yes,modern aircraft
advance,ADVANCE_CHAIN_MAIL,Chain Mail,aom,,
advance,ADVANCE_CITIZENSHIP,Citizenship,aom,,
advance,ADVANCE_DIAGONAL_BRACE,Diagonal Brace,aom,,
advance,ADVANCE_DYNASTIC_EMPIRE,Dynastic Empire,aom,,
advance,ADVANCE_FIBRE_OPTICS,Fibre Optics,aom,,
advance,ADVANCE_IRON_CASTING,Iron Casting,aom,,
advance,ADVANCE_JOINERY,Joinery,aom,,
advance,ADVANCE_LIBERALISM,Liberalism,aom,,
advance,ADVANCE_LOOM,Loom,aom,,
advance,ADVANCE_METAL_WORKING,Metal Working,aom,,
advance,ADVANCE_MIGRATION,Migration,aom,,
advance,ADVANCE_MILITARY_TRADITION,Military Tradition,aom,,
advance,ADVANCE_PAPER,Paper,aom,,
advance,ADVANCE_PLATE_ARMOUR,Plate Armour,aom,,
advance,ADVANCE_PLOUGH,Plough,aom,,
advance,ADVANCE_PYTHAGORAS_THEORUM,Pythagoras Theorum,aom,,
advance,ADVANCE_QUANTUM_COMPUTING,Quantum Computing,aom,,
advance,ADVANCE_REFRIGERATION,Refrigeration,aom,,
advance,ADVANCE_REPLACEABLE_PARTS,Replaceable Parts,aom,,
advance,ADVANCE_SEAMANSHIP,Seamanship,aom,,
advance,ADVANCE_STEAM_POWER,Steam Power,aom,,
advance,ADVANCE_SULTANATE,Sultanate,aom,,
advance,ADVANCE_THEOCRACY,Theocracy,aom,,
advance,ADVANCE_THEOCRATIC_MONARCHY,Theocratic Monarchy,aom,,
advance,ADVANCE_TRIBES,Tribes,aom,,
advance,ADVANCE_WOOD_WORKING,Wood Working,aom,,
advance,ADVANCE_YEOMANRY,Yeomanry,aom,,
advance,ADVANCE_THEOCRACYA,Theocracya,aom,,
advance,ADVANCE_THEOCMONARCHY,Theocmonarchy,aom,,
advance,ADVANCE_CALIPHATEA,Caliphatea,aom,,
advance,ADVANCE_CONSTMONARCHY,Constmonarchy,aom,,
advance,ADVANCE_DYNEMPIRE,Dynempire,aom,,
advance,ADVANCE_VASSAL_STATE,Vassal State,aom,,
advance,ADVANCE_ROYAL_WEDDING,Royal Wedding,aom,,
advance,ADVANCE_EXEDOUS,Exedous,aom,,
advance,ADVANCE_TRUE_BELIEF,True Belief,aom,,
advance,ADVANCE_OLD_TESTAMENT,Old Testament,aom,,
advance,ADVANCE_DWARVES,Dwarves,lotr,,
advance,ADVANCE_ELVES,Elves,lotr,,
advance,ADVANCE_HOBBITS,Hobbits,lotr,,
advance,ADVANCE_MEN,Men,lotr,,
advance,ADVANCE_ORCS,Orcs,lotr,,
advance,ADVANCE_GOOD,Good,lotr,,
advance,ADVANCE_EVIL,Evil,lotr,,
advance,ADVANCE_ANGMAR,Angmar,lotr,,
advance,ADVANCE_ARNOR,Arnor,lotr,,
advance,ADVANCE_EASTERLING,Easterling,lotr,,
advance,ADVANCE_GONDOR,Gondor,lotr,,
advance,ADVANCE_HARADRIM,Haradrim,lotr,,
advance,ADVANCE_ISENGARD,Isengard,lotr,,
advance,ADVANCE_MORDOR,Mordor,lotr,,
advance,ADVANCE_NORTHMEN,Northmen,lotr,,
advance,ADVANCE_ROHAN,Rohan,lotr,,
advance,ADVANCE_SINDAR,Sindar,lotr,,
advance,ADVANCE_ALCHEMY_HARADRIM,Alchemy Haradrim,lotr,,
advance,ADVANCE_APPLIED_MATH_ISENGARD,Applied Math Isengard,lotr,,
advance,ADVANCE_AQUEDUCTS_MEN,Aqueducts Men,lotr,,
advance,ADVANCE_ARCHERY_ELVES,Archery Elves,lotr,,
advance,ADVANCE_ARCHERY_HARADRIM,Archery Haradrim,lotr,,
advance,ADVANCE_ARCHERY_ISENGARD,Archery Isengard,lotr,,
advance,ADVANCE_ARCHERY_ORCS,Archery Orcs,lotr,,
advance,ADVANCE_ARCHITECTURE_DWARVES,Architecture Dwarves,lotr,,
advance,ADVANCE_ARCHITECTURE_GONDOR,Architecture Gondor,lotr,,
advance,ADVANCE_ARCHITECTURE_MORDOR,Architecture Mordor,lotr,,
advance,ADVANCE_ASTRONOMY_ISENGARD,Astronomy Isengard,lotr,,
advance,ADVANCE_BARRACKS_ANGMAR,Barracks Angmar,lotr,,
advance,ADVANCE_BARRACKS_ORCS,Barracks Orcs,lotr,,
advance,ADVANCE_BRONZE_WORKING_ANGMAR,Bronze Working Angmar,lotr,,
